Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
PRDX2P1,0.0339695,0.0,0.0742557,OK,pseudogene
RP3-380B8.1.1,0.0907215,0.0437093,0.136591,OK,pseudogene
RPL21P2,0.0535808,0.0,0.0909284,OK,pseudogene
RP11-144G6.9.1,0.0191817,0.0,0.0397379,OK,pseudogene
C9orf38,0.0481016,0.0253729,0.0729472,OK,protein_coding
AC027763.2.1,1.62613,1.02618,1.70665,OK,protein_coding
AC025171.1.1,0.428363,0.289412,0.576018,OK,lincRNA
RP3-377O6.1.1,0.0166662,0.0,0.0411754,OK,pseudogene
RP11-471G13.2.1,0.0725405,0.0135617,0.135617,OK,pseudogene
RP11-522H2.3.1,0.129136,0.0489223,0.205474,OK,pseudogene
RP13-138P15.3.1,0.384154,0.267259,0.494024,OK,pseudogene
EEF1A1P29,0.114565,0.0478868,0.175585,OK,pseudogene
IFITM8P,0.363669,0.0888052,0.51063,OK,pseudogene
RP11-342C24.6.1,0.0426014,0.0149102,0.0695809,OK,pseudogene
AC004148.1,0.568058,0.435551,0.698696,OK,protein_coding
TERF1P4,0.0631374,0.0156903,0.109832,OK,pseudogene
RP11-217H19.1.1,0.0293772,0.0,0.0524839,OK,pseudogene
TTC3P1,0.147468,0.0945897,0.200187,OK,pseudogene
RP11-790I12.1.1,0.00627911,0.0,0.0164423,OK,pseudogene
CXorf49B,0.252129,0.0849486,0.414128,OK,lincRNA
UBXN2B,0.34286,0.190074,0.496024,OK,protein_coding
CXorf49,0.172893,0.0371622,0.313248,OK,lincRNA
AL590763.5.1,0.0,0.0,0.0113234,OK,pseudogene
RP3-420J14.1.1,0.0426511,0.0130072,0.078043,OK,pseudogene
CBWD7,2.05713,1.60858,2.50889,OK,protein_coding
RP11-35D5.1.1,0.0169821,0.0,0.0555124,OK,pseudogene
C16orf90,0.0361419,0.0,0.10415,OK,protein_coding
RP11-292B8.1.1,2.70478,2.4165,2.9952,OK,pseudogene
RP11-371I1.1.1,0.0146008,0.0,0.0339834,OK,pseudogene
ABCD1P2,0.120962,0.0655639,0.174837,OK,pseudogene
AC141586.5.1,2.26725,1.70472,2.82932,OK,pseudogene
RP11-1023L17.2.1,0.0461533,0.0154588,0.0781918,OK,pseudogene
RP11-1023L17.1.1,0.78045,0.576571,0.983633,OK,pseudogene
RP11-629N8.3.1,0.067939,0.0148511,0.118809,OK,antisense
OR7E91P,0.010745,0.0,0.0258033,OK,pseudogene
LINC00269,0.0397598,0.0161018,0.0644073,OK,lincRNA
MUC5AC,0.0803753,0.0545072,0.106834,OK,protein_coding
MSMP,6.94965,6.18604,7.72092,OK,protein_coding
GOLGA6B,0.00858162,0.0,0.095782,OK,protein_coding
FAM166B,0.425799,0.238546,0.613784,OK,protein_coding
GUSBP4,1.46733,1.28259,1.65198,OK,processed_transcript
PEX26,17.1519,15.9067,17.3668,OK,protein_coding
AC091878.1.1,0.253637,0.191405,0.31563,OK,lincRNA
RP11-182N22.7.1,0.00719366,0.0,0.0246403,OK,pseudogene
AP000269.1,0.116295,0.0862437,0.144963,OK,pseudogene
FAM205B,8.52717e-08,0.0,0.0464565,OK,protein_coding
RP11-316O1.1.1,0.0146577,0.0,0.0337213,OK,pseudogene
RBMXP2,0.179765,0.0898697,0.269609,OK,pseudogene
C5orf49,2.0608,1.7658,2.35588,OK,protein_coding
UBE2QL1,9.78897,9.10394,9.84554,OK,protein_coding
RP11-490C5.1.1,0.00135219,0.0,0.0353665,OK,pseudogene
RP11-54D18.2.1,0.0279128,0.0,0.0740137,OK,pseudogene
RP11-266K4.9.1,2.89662,2.38943,3.40877,OK,lincRNA
AL137145.2,0.0547262,0.0312404,0.076681,OK,protein_coding
RP11-43F13.3.1,0.0608656,0.0350855,0.0863644,OK,antisense
FASTKD5,0.511482,0.429002,0.592743,OK,protein_coding
GOLGA8B,6.34143,5.43334,6.43342,OK,protein_coding
C14orf167,1.95436,1.56969,2.33861,OK,processed_transcript
RP1-84O15.1.1,0.00390385,0.0,0.0403102,OK,pseudogene
LA16c-60G3.8.1,0.0776044,0.0464459,0.112244,OK,pseudogene
GAGE12G,0.0614904,0.0,0.116188,OK,protein_coding
LA16c-60H5.7.1,0.282343,0.158436,0.39192,OK,pseudogene
HOMEZ,5.87621,5.13348,6.74929,OK,protein_coding
GAGE10,0.00755074,0.0,0.0487769,OK,protein_coding
C14orf164,0.130996,0.0403064,0.342302,OK,protein_coding
HMGB3P24,0.177375,0.0562528,0.281264,OK,pseudogene
RP11-198M15.1.1,0.0193467,0.0,0.040064,OK,pseudogene
TMCO5B,0.057519,0.00640791,0.163657,OK,pseudogene
AC051642.1,8.44793e-12,0.0,0.0066899,LOWDATA,protein_coding
DDX3X,0.887211,0.787829,0.988856,OK,protein_coding
CTD-3092A11.1.1,0.562251,0.402063,0.723014,OK,pseudogene
ULK4P1,0.0255883,0.0,0.0617664,OK,processed_transcript
VPS16,40.8639,36.3626,38.721,OK,protein_coding
NPM1P12,0.00831649,0.0,0.0209768,OK,pseudogene
RPL6P30,0.00331799,0.0,0.0304431,OK,pseudogene
RP11-98L4.1.1,0.0127626,0.0,0.0355293,OK,pseudogene
RP11-1396O13.18.1,0.0449984,0.0,0.0829566,OK,pseudogene
ASS1P10,0.130933,0.0672171,0.193249,OK,pseudogene
GPX1P2,0.484499,0.216518,0.60625,OK,pseudogene
KRT18P23,0.0276707,0.0,0.0545429,OK,pseudogene
ZNF705C,0.00849978,0.0,0.019679,OK,pseudogene
ZNF705D,0.0019291,0.0,0.00518052,OK,protein_coding
AF131215.1,0.0044266,0.0,0.0120431,OK,protein_coding
SLC25A5P1,0.0629229,0.0194818,0.10715,OK,pseudogene
MRPL3P1,0.0790342,0.0254036,0.127018,OK,pseudogene
PPIAP1,0.001567,0.0,0.0529072,OK,pseudogene
FAM90A24P,0.0641035,0.0221545,0.11069,OK,pseudogene
ZNF705B,0.00755016,0.0,0.0142235,OK,protein_coding
FAM90A22P,0.00536957,0.0,0.0188114,OK,pseudogene
TMED11P,0.0,0.0,0.124936,OK,pseudogene
ZNF705G,0.0087892,0.0,0.024228,OK,protein_coding
FAM90A5,0.0155363,0.0,0.0446651,OK,pseudogene
FAM66B,1.35144,1.014,1.48436,OK,processed_transcript
MYL5,17.9409,13.1003,15.376,OK,protein_coding
LINC00478,4.88907,3.5357,6.24628,OK,processed_transcript
ACTG1P3,0.0993706,0.0392608,0.157043,OK,pseudogene
LINC00516,0.197878,0.0734917,0.317515,OK,lincRNA
SCRT2,0.0181368,0.00518193,0.0336826,OK,protein_coding
LL22NC01-81G9.3.1,0.0653622,0.0176357,0.105814,OK,antisense
GOLGA6L6,0.0673228,0.0427637,0.0898038,OK,protein_coding
RP11-748L13.2.1,0.0144564,0.0,0.0324777,OK,pseudogene
PSMA6P1,0.451506,0.283816,0.618731,OK,pseudogene
ZNF407,0.234829,0.201111,0.268354,OK,protein_coding
MCM3AP-AS1,0.29965,0.22563,0.373588,OK,processed_transcript
NPEPL1,99.4166,98.4377,102.71,OK,protein_coding
CTAGE12P,0.0101426,0.0,0.0222484,OK,pseudogene
RP5-827A12.2.1,0.00309058,0.0,0.057172,OK,pseudogene
BX322557.10.1,1.17025,0.846446,1.49361,OK,processed_transcript
RP5-890O15.3.1,0.0490087,0.0,0.0912235,OK,pseudogene
RP5-981L23.1.1,0.0785097,0.0381966,0.118062,OK,pseudogene
KRTAP10-4,0.0,0.0,0.0126589,OK,protein_coding
BCRP4,1.10484,0.677758,1.21785,OK,pseudogene
RP11-9H16.1.1,0.00516768,0.0,0.04192,OK,pseudogene
AP001053.11.1,0.797206,0.656824,0.936259,OK,antisense
AL136218.1,0.522517,0.0,1.11436,OK,protein_coding
AP000354.2.1,0.353511,0.115603,0.443146,OK,pseudogene
RPL17,155.841,152.887,161.834,OK,protein_coding
SIAH3,0.212924,0.156298,0.269572,OK,protein_coding
CES5AP1,0.0499481,0.0,0.219619,OK,pseudogene
OR7E37P,0.206924,0.109217,0.297865,OK,pseudogene
BCRP3,5.0559,3.82517,4.96139,OK,pseudogene
CALM2P3,0.0475028,0.0,0.0978447,OK,pseudogene
RP11-350A18.1.1,0.383698,0.0,1.39582,OK,lincRNA
HNRNPA1P7,9.83148,8.9835,10.684,OK,pseudogene
XXbac-B562F10.11.1,0.0874684,0.0462277,0.12841,OK,pseudogene
AP001619.1,0.104442,0.0546366,0.152982,OK,protein_coding
KB-1183D5.11.1,0.0221073,0.0,0.148635,OK,processed_transcript
AP000974.1,1.29943,1.08105,1.40353,OK,protein_coding
TPTE2P4,0.0046791,0.0,0.0109001,OK,pseudogene
AP005901.1.1,0.021787,0.0,0.0908898,OK,pseudogene
PI4KAP1,30.2285,29.4372,31.0252,OK,pseudogene
AP005482.1.1,1.46178,0.558073,2.37139,OK,protein_coding
EFCAB8,0.0162276,0.0,0.10262,OK,protein_coding
EFCAB8,0.0610931,0.0,0.132368,OK,protein_coding
EFCAB8,0.160927,0.0,0.260682,OK,protein_coding
LINC00189,0.0,0.0,0.0899906,OK,processed_transcript
BCRP7,3.71817,3.09994,4.35529,OK,pseudogene
RP11-764K9.4.1,1.07156,0.704671,1.17445,OK,pseudogene
KRT18P3,0.0609406,0.0203742,0.0950795,OK,pseudogene
ANKRD20A11P,0.0174249,0.00248922,0.0944161,OK,pseudogene
CNN2P7,0.00149971,0.0,0.0281566,OK,pseudogene
AP003041.1,3.48117,0.726192,1.71645,OK,pseudogene
GAB4,0.0816842,0.0316506,0.22507,OK,protein_coding
AL136219.1,0.107617,0.0652176,0.14674,OK,protein_coding
GRK6P1,0.192413,0.121205,0.263877,OK,pseudogene
ESRRAP1,0.457801,0.306191,0.591505,OK,pseudogene
BCORP1,0.0047879,0.0,0.0280454,OK,processed_transcript
ASS1P6,0.0205021,0.0,0.0425315,OK,pseudogene
RP5-836E8.1.1,0.0135597,0.0,0.0333231,OK,pseudogene
C20orf202,0.112379,0.0599878,0.163603,OK,protein_coding
ZNF962P,0.00471554,0.0,0.0139288,OK,pseudogene
HMX1,35.3812,34.4501,36.8176,OK,protein_coding
AC174470.1,1.43377,1.27528,1.5941,OK,protein_coding
GUSBP9,1.05656,0.760309,1.30772,OK,pseudogene
GCGR,9.85686,8.56393,9.66427,OK,protein_coding
AC114730.8.1,0.0,0.0,0.0370649,OK,antisense
RSC1A1,0.0187342,0.0,0.0476814,LOWDATA,protein_coding
CELA2B,0.0366503,0.0,0.135913,OK,protein_coding
TMEM242,1.49457,1.29677,1.6922,OK,protein_coding
TMEM167B,0.706163,0.562781,0.849214,OK,protein_coding
RP13-996F3.5.1,0.335596,0.209438,0.461858,OK,protein_coding
AC103810.2,5.60792,5.00808,5.66542,OK,protein_coding
RP1-85F18.4.1,0.15237,0.0189336,0.284004,OK,pseudogene
FAM72D,0.04034,0.0182769,0.0621414,OK,protein_coding
CFL1P6,0.149875,0.0354142,0.2479,OK,pseudogene
TNFRSF25,16.9528,15.8731,18.0506,OK,protein_coding
SLC35E2,6.68149,5.95707,7.42075,OK,protein_coding
AL645728.2,5.29399,4.83384,5.75457,OK,pseudogene
RP11-488L18.3.1,0.029812,0.00523791,0.0523791,OK,pseudogene
KRT18P32,0.00578803,0.0,0.0317985,OK,pseudogene
RP11-371I1.2.1,0.0458976,0.0170735,0.0739851,OK,processed_transcript
RP5-915N17.9.1,0.0218556,0.0,0.109281,OK,protein_coding
ZC3H11B,0.0143317,0.0,0.0300837,OK,pseudogene
KRT18P12,0.0105525,0.0,0.0326977,OK,pseudogene
RP5-968D22.2.1,0.0129774,0.0,0.028199,OK,pseudogene
FMO9P,0.026267,0.0,0.0613076,OK,pseudogene
RP11-7G12.2.1,2.52023,2.09243,2.66551,OK,pseudogene
SDHAP2,16.5413,15.6897,17.4918,OK,pseudogene
RP11-466F5.5.1,0.0201468,0.0,0.0518062,OK,processed_transcript
RP11-122G18.7.1,0.5191,0.296855,0.643185,OK,pseudogene
RP11-800A3.2.1,1.61284,0.267094,0.968214,OK,antisense
TSTD1,14.7238,13.4016,16.0691,OK,protein_coding
RP11-550P17.1.1,0.0218439,0.0,0.0874249,OK,pseudogene
AL138795.1,0.515839,0.0825218,0.577653,OK,protein_coding
RP6-74O6.2.1,0.0805499,0.0477838,0.11415,OK,processed_transcript
PDZK1P1,0.75472,0.602821,0.906548,OK,pseudogene
WI2-1896O14.1.1,3.32383,1.25293,2.27384,OK,pseudogene
RP11-495P10.2.1,12.9707,9.54884,16.5221,OK,processed_transcript
NBPF7,0.0607105,0.0259706,0.0960886,OK,pseudogene
RP11-426L16.8.1,0.367489,0.196348,0.522229,OK,processed_transcript
RP11-364B6.1.1,0.170814,0.0941416,0.248192,OK,processed_transcript
RP5-837M10.1.1,0.00715724,0.0,0.0214922,OK,pseudogene
FEN1P1,0.0,0.0,0.0152792,OK,pseudogene
RP3-422G23.2.1,0.0404324,0.00899005,0.0719204,OK,pseudogene
CYB5RL,2.53871,2.20319,2.73586,OK,protein_coding
ZNF859P,0.00248069,0.0,0.00889859,OK,pseudogene
SKINTL,0.0395676,0.0,0.0678087,OK,lincRNA
RP11-334L9.1.1,0.401404,0.293231,0.500749,OK,pseudogene
ZBTB8B,0.0203065,0.00654739,0.032737,OK,protein_coding
RP11-439L8.2.1,0.0678865,0.0224099,0.112049,OK,pseudogene
SEPW1P,0.55364,0.0354142,0.495799,OK,pseudogene
AL353354.1,136.852,0.0,1.45789,OK,protein_coding
CROCCP2,22.5198,20.8232,22.4789,OK,processed_transcript
C1orf167,3.3716,2.91174,3.83511,OK,protein_coding
TTC34,0.303452,0.235175,0.373479,OK,protein_coding
MMP23A,1.04671,0.831869,1.26243,OK,pseudogene
ATAD3C,14.9888,13.7084,16.2758,OK,protein_coding
AL731568.1,21.0249,0.0,0.846514,OK,miRNA
AC092965.1,1.32199,0.0,0.703807,OK,miRNA
BX284613.1,3.17783,0.0,0.651396,OK,miRNA
BX119917.1,9.37942,0.0,0.775079,OK,miRNA
AC013731.1,8.18034,0.0,0.795211,OK,miRNA
hsa-mir-220b,396.596,185.078,608.114,OK,miRNA
AC009226.1,30.8112,0.0,0.855716,OK,miRNA
AC079089.1,59.2734,0.0,1.23492,OK,miRNA
AP002884.1,19.0465,0.0,0.828693,OK,miRNA
AL021917.1,40.9017,0.0,0.795211,OK,miRNA
AC117372.1,0.0,0.0,0.184154,LOWDATA,miRNA
MIR935,0.0,0.0,0.192249,LOWDATA,miRNA
AL359832.1,28.1209,0.0,0.850433,OK,miRNA
AC092047.1,97.9535,0.184154,1.56531,OK,miRNA
AC034154.1,1.1011,0.0,0.67287,OK,miRNA
MIR922,0.0,0.0,0.215983,LOWDATA,miRNA
AP003971.1,13.8262,0.0,0.711991,OK,miRNA
AC019201.1,11.5346,0.0,0.680347,OK,miRNA
AC002066.1,2.30692,0.0,0.680347,OK,miRNA
MIR936,0.0,0.0,0.178517,OK,miRNA
AC105316.1,21.5181,0.0,0.874732,OK,miRNA
MIR937,0.0,0.0,0.203426,OK,miRNA
MIR940,0.0,0.0,0.186113,LOWDATA,miRNA
AC008752.1,78.3362,0.0,1.00931,OK,miRNA
MIR943,0.0,0.0,0.186113,LOWDATA,miRNA
AL713999.1,120.754,0.196569,1.57255,OK,miRNA
AP001572.1,23.0692,0.0,0.680347,OK,miRNA
AC117479.1,2.00237,0.0,0.6584,OK,miRNA
AC046130.1,0.0,0.0,0.184154,LOWDATA,miRNA
AC011407.1,35.3629,0.0,0.855716,OK,miRNA
MIR939,1.81232e-53,0.0,0.320024,LOWDATA,miRNA
AL136373.1,94.6944,0.0961244,1.53799,OK,miRNA
AL590618.1,42.7287,0.0,0.805674,OK,miRNA
AC109357.1,19.6071,0.0,0.475398,OK,miRNA
AC131160.1,0.0,0.0,0.221451,OK,miRNA
AL391056.1,13.2199,0.0,0.703807,OK,miRNA
AC048346.1,78.7599,0.0940572,1.3168,OK,miRNA
AC009234.1,22.022,0.0,0.67287,OK,miRNA
AC008069.1,17.3693,0.0,0.737725,OK,miRNA
AC018607.1,26.6097,0.0,0.855716,OK,miRNA
RP11-490H24.5.1,13.921,12.8184,15.0263,OK,pseudogene
RP11-486E2.1.1,0.0152647,0.0,0.0324215,OK,pseudogene
RP11-360O19.1.1,0.0715377,0.0,0.16096,OK,pseudogene
RP1-182O16.2.1,0.0117717,0.0,0.0277399,OK,pseudogene
RP3-486D24.1.1,0.00731281,0.0,0.021841,OK,pseudogene
RP3-405J24.1.1,0.0438775,0.0,0.149672,OK,pseudogene
RPSAP43,0.0378483,0.0,0.0621588,OK,pseudogene
RP3-393E18.1.1,0.036208,0.0,0.0909284,OK,pseudogene
IFI30,28.5288,22.2073,24.6484,OK,protein_coding
AC011718.1.1,0.525654,0.315534,0.709952,OK,pseudogene
RP3-368B9.1.1,0.00404204,0.0,0.0383876,OK,protein_coding
RP11-550C4.4.1,0.0137297,0.0,0.0635398,OK,pseudogene
GAPDHP72,0.504403,0.303125,0.701517,OK,pseudogene
RP1-95L4.3.1,0.0040145,0.0,0.0688765,OK,pseudogene
GAGE12E,0.0535383,0.0,0.100931,OK,protein_coding
RP3-406P24.1.1,0.0418992,0.00842709,0.0674167,OK,pseudogene
RP1-15D7.1.1,0.671051,0.0387049,0.541869,OK,pseudogene
MTND4P13,0.0053332,0.0,0.0171013,OK,pseudogene
ANXA2P3,0.00271628,0.0,0.0260337,OK,pseudogene
RP1-190J20.2.1,0.0888632,0.0201319,0.150989,OK,pseudogene
RP1-152L7.5.1,0.260826,0.060188,0.38119,OK,pseudogene
RP1-290I10.2.1,0.00660952,0.0,0.0407484,OK,pseudogene
RP11-390P2.2.1,0.0213969,0.0,0.0584714,OK,pseudogene
RP11-57K17.1.1,0.0150745,0.00346566,0.0277252,OK,pseudogene
RP11-812I20.2.1,0.0148074,0.0,0.0661006,OK,pseudogene
RP1-244F1.2.1,0.00228618,0.0,0.00826778,OK,pseudogene
RP1-40E16.8.1,7.34569,6.67752,8.02612,OK,pseudogene
BX005214.1.1,0.0499807,0.0,0.260161,OK,pseudogene
RBMXP1,0.0147547,0.0,0.0367226,OK,pseudogene
AC009494.3.1,0.0172618,0.0,0.0384497,OK,pseudogene
RP11-472M19.3.1,0.10946,0.0157609,0.189131,OK,pseudogene
LY86-AS1,0.00503274,0.0,0.038042,OK,processed_transcript
RPS2P55,18.7805,17.4167,20.1936,OK,pseudogene
AC009403.2.1,2.49905,1.51098,3.49566,OK,protein_coding
RP11-350J20.9.1,0.0443333,0.0200995,0.0683384,OK,pseudogene
RP5-988G15.1.1,0.0449446,0.0,0.0886552,OK,pseudogene
AC131097.4.1,0.32591,0.136015,0.520671,OK,protein_coding
CCDC7,0.114155,0.0338256,0.261574,OK,protein_coding
RP11-294H11.4.1,0.0331104,0.0,0.0563132,OK,pseudogene
HSPD1P10,0.00593811,0.0,0.0156575,OK,pseudogene
RP1-83M4.2.1,1.17425,0.539334,1.31463,OK,pseudogene
RP11-428J1.2.1,0.00984694,0.0,0.0620377,OK,pseudogene
RP11-30P6.1.1,0.0189188,0.0,0.0330087,OK,pseudogene
AC007401.2.1,0.114643,0.0203426,0.203426,OK,protein_coding
RP11-460H18.1.1,3.0158,1.48439,2.47399,OK,pseudogene
RP1-76C18.1.1,0.0296248,0.00632031,0.0505625,OK,pseudogene
FNIP1,0.0942922,0.06197,0.126971,OK,protein_coding
RP3-375P9.2.1,0.794398,0.316168,0.79042,OK,pseudogene
RP11-129H15.4.1,0.0190976,0.0,0.0389346,OK,pseudogene
ANKRD18EP,0.00720216,0.0,0.0166172,OK,pseudogene
SP9,0.0260438,0.0102748,0.0445243,OK,protein_coding
CBX3P9,0.312946,0.110926,0.459551,OK,pseudogene
AC007249.3.1,0.029975,0.0,0.0531214,OK,processed_transcript
POM121L4P,0.0314694,0.00636631,0.0572968,OK,protein_coding
RPS10P1,0.0334349,0.0,0.0878245,OK,pseudogene
AC018865.5.1,0.482336,0.350231,0.617513,OK,pseudogene
RP11-753G20.1.1,1.75345,1.37888,2.12865,OK,pseudogene
AL023807.2,0.0399114,0.0217115,0.0578973,OK,protein_coding
RP3-468K3.1.1,0.00848363,0.0,0.0212658,OK,pseudogene
AK4P5,0.0811512,0.013797,0.13797,OK,pseudogene
RP11-254A17.1.1,0.00673495,0.0,0.0563132,OK,pseudogene
PSMC1P11,0.0019629,0.0,0.0199255,OK,pseudogene
RP1-179E13.1.1,0.0227368,0.0,0.0560725,OK,pseudogene
RP11-528A10.2.1,0.00242431,0.0,0.00871681,OK,pseudogene
ISCA1P1,1.95358,0.747185,42.3357,OK,pseudogene
RP11-184C23.1.1,0.0235583,0.0,0.0457177,OK,pseudogene
RP11-135M8__A.1.1,0.0442641,0.0,0.0877657,OK,pseudogene
IQCB2P,0.00308203,0.0,0.0107858,OK,pseudogene
CKLF,3.84907,3.15364,4.5472,OK,protein_coding
THSD1P1,0.310609,0.248478,0.372152,OK,processed_transcript
RP1-13D10.5.1,0.0113737,0.0,0.0269979,OK,pseudogene
AC110079.1,0.37054,0.0859687,0.49432,OK,pseudogene
RP11-204C16.4.1,0.0602788,0.0119011,0.119011,OK,pseudogene
AC064847.2.1,0.0624896,0.0,0.108888,OK,pseudogene
RP4-803A2.1.1,0.0136279,0.0,0.0818619,OK,pseudogene
RP1-95L4.4.1,0.288433,0.169105,0.384328,OK,pseudogene
RP11-63K6.1.1,0.0316884,0.0,0.0579292,OK,pseudogene
RP11-65C6.1.1,0.0165642,0.0,0.0358987,OK,pseudogene
AC073263.1,0.182215,0.0852934,0.274834,OK,protein_coding
RPS10P3,2.2162,1.04472,1.85925,OK,pseudogene
CCT7P1,0.00621222,0.0,0.0162892,OK,pseudogene
RP11-76H14.2.1,0.609704,0.0863222,0.604255,OK,pseudogene
FEM1AP3,0.0170615,0.0,0.0301458,OK,pseudogene
RP11-156F23.2.1,0.00432984,0.0,0.085758,OK,pseudogene
RP3-508D13.1.1,0.0400195,0.0,0.0683384,OK,pseudogene
ASS1P9,0.045864,0.00707712,0.0778483,OK,pseudogene
RP11-465B22.3.1,2.97866,2.42188,3.53497,OK,pseudogene
FAT1P1,0.0287086,0.0,0.0517593,OK,pseudogene
RP6-159A1.2.1,0.537391,0.317909,0.751421,OK,pseudogene
RP11-66N11.5.1,0.0134764,0.0,0.0308004,OK,pseudogene
RP11-420K8.2.1,0.0181167,0.0,0.0911179,OK,pseudogene
RP1-24O22.3.1,0.24472,0.182906,0.308908,OK,pseudogene
PAM16,13.169,8.01338,9.97553,OK,protein_coding
AC073869.20.1,2.85235,2.59095,3.11495,OK,pseudogene
RP11-263F15.1.1,0.00889785,0.0,0.0444892,OK,pseudogene
RP4-800J21.3.1,0.846111,0.636168,0.971293,OK,antisense
RP11-561C5.5.1,0.338051,0.174344,0.502029,OK,pseudogene
RSL24D1P1,0.0905386,0.0177791,0.160012,OK,pseudogene
KIRREL3-AS3,0.0,0.0,0.00989515,OK,antisense
AC016739.2.1,32.2195,12.804,15.8973,OK,pseudogene
KRT8P43,0.0147503,0.0,0.0359972,OK,pseudogene
XXbac-BPG55C20.3.1,0.00900522,0.0,0.0249638,OK,pseudogene
RP11-367G18.2.1,1.3093,0.528361,1.17414,OK,pseudogene
TATDN2P2,0.0144125,0.0,0.0314369,OK,pseudogene
RP11-889L3.1.1,25.0541,15.6889,18.3975,OK,pseudogene
RP11-501I19.4.1,0.0303157,0.0,0.0560725,OK,pseudogene
RP3-407E4.3.1,0.00646473,0.0,0.016865,OK,pseudogene
HIST1H2APS3,2.17891,0.0,0.456949,OK,pseudogene
MORF4L1P1,4.85019,3.52787,4.49578,OK,pseudogene
AC006024.4.1,0.00897289,0.0,0.0297008,OK,pseudogene
C1orf196,1.68876,1.28182,1.84222,OK,protein_coding
ODZ3,1.50459,1.30913,1.69994,OK,protein_coding
VN1R14P,0.0120473,0.0,0.0282475,OK,pseudogene
HNRNPA1P1,0.00787959,0.0,0.0185521,OK,pseudogene
RAET1K,0.0156194,0.0,0.0490913,OK,pseudogene
AC110619.2.1,0.110835,0.0550998,0.166342,OK,protein_coding
RP11-296E7.1.1,0.0766871,0.0499457,0.102162,OK,pseudogene
AC016773.1,0.204933,0.149337,0.257367,OK,pseudogene
RP11-475C16.1.1,62.5909,33.0324,37.3767,OK,pseudogene
RP3-397H23.2.1,0.052180699999999997,0.0,0.104135,OK,pseudogene
RP1-140K8.2.1,0.0452299,0.0,0.0713096,OK,pseudogene
H2AFZP3,0.256845,0.0452058,0.384249,OK,pseudogene
LINC00339,1.13237,0.870783,1.39807,OK,lincRNA
AP000350.4.1,0.570538,0.453484,0.693969,OK,protein_coding
RP1-256G22.1.1,0.0379022,0.0,0.0722173,OK,pseudogene
GAPDHP63,0.990668,0.668861,1.0945,OK,pseudogene
RP11-2J18.1.1,0.0497396,0.0,0.0933047,OK,pseudogene
RP3-395C13.1.1,0.254041,0.0852011,0.383405,OK,pseudogene
RP11-425D10.4.1,0.0190011,0.0,0.0591035,OK,pseudogene
BRD7P4,0.0663137,0.0287363,0.103451,OK,pseudogene
AC010150.1.1,0.115209,0.0172872,0.207446,OK,pseudogene
RP1-34L19.1.1,0.0500936,0.0208269,0.0791424,OK,pseudogene
RP5-1032F13.1.1,0.00606284,0.0,0.0136145,OK,pseudogene
RP5-1046G13.2.1,0.00688676,0.0,0.0208766,OK,pseudogene
AC007390.5.1,6.74544,6.09302,7.40583,OK,protein_coding
RP3-340B19.5.1,0.0257758,0.0,0.0854787,OK,pseudogene
RPL18AP8,0.00671778,0.0,0.0497007,OK,pseudogene
FAM8A6P,0.0280638,0.0,0.053806,OK,pseudogene
RP3-382I10.3.1,0.00374257,0.0,0.026723,OK,pseudogene
GSTM2P1,0.0368402,0.0,0.0668755,OK,pseudogene
RP1-229K20.5.1,0.0525723,0.0,0.095861,OK,pseudogene
AC010872.2.1,0.00737289,0.00142581,0.0128322,OK,protein_coding
PAPOLB,0.002155,0.0,0.00615719,OK,protein_coding
FAM138C,0.344367,0.196744,0.490316,OK,protein_coding
RP1-209B5.2.1,0.00912051,0.0,0.0376391,OK,pseudogene
RP1-129L7.1.1,0.0754031,0.0354861,0.112373,OK,pseudogene
ZNF579,14.8204,13.0523,14.4496,OK,protein_coding
PTMAP3,0.0348598,0.0,0.053014,OK,pseudogene
RP11-11D8.3.1,0.00717804,0.0,0.0430902,OK,pseudogene
RP11-528A10.1.1,0.00551095,0.0,0.013314,OK,pseudogene
FTH1P15,10.2827,2.56891,4.22733,OK,pseudogene
RP1-99E18.2.1,0.143496,0.0292064,0.248254,OK,pseudogene
CTA-299D3.8.1,0.00622788,0.0,0.0448972,OK,protein_coding
RP3-340B19.2.1,1.7318,0.647123,1.51739,OK,pseudogene
RPS3AP2,0.0316311,0.0,0.0578526,OK,pseudogene
AC005102.1.1,0.0315788,0.0,0.0547849,OK,pseudogene
AC018696.2.1,0.482049,0.145285,0.852783,OK,pseudogene
RP11-707M1.4.1,0.0475092,0.0127791,0.0766748,OK,pseudogene
CELA3B,0.0173093,0.0,0.0978018,OK,protein_coding
RP13-371D18.2.1,0.115589,0.0400335,0.190159,OK,pseudogene
RP1-167A19.5.1,0.0118581,0.0,0.038877,OK,pseudogene
RP11-203F10.6.1,3.85649,1.90159,2.95199,OK,pseudogene
RP11-129H15.3.1,0.157356,0.0358497,0.268872,OK,pseudogene
RP11-134L4.1.1,0.0030796,0.0,0.0340362,OK,pseudogene
RP11-214N16.2.1,0.154237,0.0359233,0.269425,OK,pseudogene
AC011298.2.1,0.00273774,0.0,0.00772276,OK,protein_coding
HMGB1P20,0.0540722,0.0,0.0997793,OK,pseudogene
FTH1P19,0.0268711,0.0,0.0497007,OK,pseudogene
RNASEK,313.406,221.883,233.247,OK,protein_coding
RP11-181C21.4.1,0.171709,0.084497,0.261264,OK,pseudogene
