Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
SNORD45C,0.0,0.0,0.861202,LOWDATA,snoRNA
SNORA69,0.0,0.0,0.515416,OK,snoRNA
U1,0.0,0.0,0.412333,LOWDATA,snRNA
RNU6-1,25.8219,0.0,2.86128,OK,snRNA
Y_RNA,0.0,0.0,0.667009,LOWDATA,misc_RNA
RNU1-1,3.30239,0.0,1.86681,OK,snRNA
SNORD29,0.0,0.0,1.04669,LOWDATA,snoRNA
SNORD21,0.0,0.0,0.716157,LOWDATA,snoRNA
SNORA56,0.0,0.0,0.527403,LOWDATA,snoRNA
SNORD58B,0.0,0.0,1.03083,LOWDATA,snoRNA
Y_RNA,87.8894,0.0,4.0821,OK,misc_RNA
RNU1-5,3.88743,0.0,1.86681,OK,snRNA
U6,0.0,0.0,0.635841,LOWDATA,snRNA
SNORA6,0.0,0.0,0.450563,LOWDATA,snoRNA
U6,1.36303,0.0,2.22544,OK,snRNA
SNORA15,1.98559,0.0,1.76387,OK,snoRNA
SNORD56,0.0,0.0,0.958239,OK,snoRNA
SNORA32,0.0,0.0,0.562272,LOWDATA,snoRNA
SNORA10,0.0,0.0,0.511541,LOWDATA,snoRNA
SNORA1,0.0,0.0,0.523346,LOWDATA,snoRNA
U1,1.80865,0.0,1.39253,OK,snRNA
U6,0.0,0.0,0.624174,OK,snRNA
SNORD26,0.0,0.0,0.907133,LOWDATA,snoRNA
U6,1.28731,0.0,2.22544,OK,snRNA
RNU6-42,1.36303,0.0,2.22544,OK,snRNA
U6,21.96,0.0,1.5896,OK,snRNA
U6,1.36303,0.0,2.22544,OK,snRNA
Y_RNA,0.0,0.0,0.607455,OK,misc_RNA
SNORA29,0.0,0.0,0.485964,LOWDATA,snoRNA
Y_RNA,87.8894,0.0,4.0821,OK,misc_RNA
U6,10.3742,0.0,2.22544,OK,snRNA
SNORD15A,0.0,0.0,0.459696,OK,snoRNA
SNORA36A,0.0,0.0,0.515416,OK,snoRNA
SNORD49A,0.0,0.0,0.958239,LOWDATA,snoRNA
U6,14.2361,0.0,1.90752,OK,snRNA
SNORD61,0.0,0.0,1.39798,LOWDATA,snoRNA
Y_RNA,1.24767e-223,0.0,0.660534,LOWDATA,misc_RNA
RNU1-2,5.46054,0.0,2.48908,OK,snRNA
Y_RNA,0.0,0.0,0.624174,OK,misc_RNA
SNORD59A,314.355,0.453566,5.4428,OK,snoRNA
U6,2.65034,0.0,2.22544,OK,snRNA
SNORA27,0.0,0.0,0.53996,LOWDATA,snoRNA
SNORA15,1.98559,0.0,1.76387,OK,snoRNA
SNORD50A,0.0,0.0,0.907133,LOWDATA,snoRNA
SNORA72,0.0,0.0,0.515416,OK,snoRNA
SNORA16A,0.0,0.0,0.503963,LOWDATA,snoRNA
SNORA25,0.0,0.0,0.507724,LOWDATA,snoRNA
U6,1.28731,0.0,2.22544,OK,snRNA
SNORD14D,0.0,0.0,0.782011,LOWDATA,snoRNA
SNORA18,0.0,0.0,0.515416,LOWDATA,snoRNA
Y_RNA,15.0635,0.0,2.33453,OK,misc_RNA
SNORA67,0.000433849,0.0,10.9689,LOWDATA,snoRNA
SNORD116-22,0.0,0.0,0.73951,LOWDATA,snoRNA
SNORA70,1.8267e-296,0.0,11.9135,LOWDATA,snoRNA
SNORA15,2.16091,0.0,1.79039,OK,snoRNA
SNORA42,5.95677,0.0,1.76387,OK,snoRNA
SNORD116-21,0.0,0.0,0.73951,LOWDATA,snoRNA
SNORD45A,0.0,0.0,0.80994,LOWDATA,snoRNA
SNORD116-20,0.0,0.0,0.73951,LOWDATA,snoRNA
SNORD57,0.0,0.0,1.41739,LOWDATA,snoRNA
RNU6-15,2.65034,0.0,2.22544,OK,snRNA
SNORA70C,0.0,0.0,0.503963,OK,snoRNA
Y_RNA,73.9892,0.0,4.0821,OK,misc_RNA
SNORA8,0.0,0.0,0.48946,LOWDATA,snoRNA
SNORA61,3.77585e-06,0.0,22.1717,LOWDATA,snoRNA
SNORA44,0.0,0.0,0.773124,LOWDATA,snoRNA
U6,23.1716,0.0,2.22544,OK,snRNA
U6,0.0,0.0,0.629953,LOWDATA,snRNA
U6,2.65034,0.0,2.22544,OK,snRNA
U6,1.28731,0.0,69.5147,OK,snRNA
Y_RNA,0.0,0.0,0.612928,OK,misc_RNA
RNU1-4,4.04344,0.0,1.86681,OK,snRNA
SNORA20,0.0,0.0,0.515416,OK,snoRNA
Y_RNA,0.0,0.0,0.607455,LOWDATA,misc_RNA
SNORA64,0.0,0.0,0.507724,LOWDATA,snoRNA
SNORA41,0.0,0.0,0.515416,LOWDATA,snoRNA
RNU1-9,4.7845,0.0,2.48908,OK,snRNA
SNORD38B,0.0,0.0,1.01545,LOWDATA,snoRNA
SNORD30,0.0,0.0,0.971928,OK,snoRNA
Y_RNA,96.2296,0.0,4.0821,OK,misc_RNA
SNORA51,0.0,0.0,0.773124,OK,snoRNA
U8,3.45746,0.0,1.79039,OK,snoRNA
U8,1.29655,0.0,1.79039,OK,snoRNA
SNORD28,0.0,0.0,0.907133,LOWDATA,snoRNA
RNU6-2,2.65034,0.0,2.22544,OK,snRNA
SNORD116-4,0.0,0.0,1.06305,OK,snoRNA
SNORA19,0.0,0.0,0.531523,OK,snoRNA
Y_RNA,0.0,0.0,0.660534,OK,misc_RNA
SNORD22,0.0,0.0,0.80994,LOWDATA,snoRNA
SNORA7A,0.0,0.0,0.48946,LOWDATA,snoRNA
SNORD102,0.0,0.0,0.94493,LOWDATA,snoRNA
U6,2.65034,0.0,2.22544,OK,snRNA
RNU1-3,3.4324,0.0,1.86681,OK,snRNA
U6,2.65034,0.0,2.22544,OK,snRNA
MIR636,0.0,0.0,0.687222,OK,miRNA
MIR9-2,0.0,0.0,0.782011,LOWDATA,miRNA
MIR662,0.0,0.0,0.716157,OK,miRNA
MIR196B,0.0,0.0,0.800411,LOWDATA,miRNA
MIR194-2,0.0,0.0,0.800411,OK,miRNA
MIR611,0.0,0.0,1.01545,LOWDATA,miRNA
MIR7-1,0.0,0.0,0.6185,LOWDATA,miRNA
MIR24-1,0.0,0.0,1.00051,LOWDATA,miRNA
MIR224,0.0,0.0,0.839938,LOWDATA,miRNA
MIR205,0.0,0.0,0.6185,OK,miRNA
MIR631,0.0,0.0,0.907133,OK,miRNA
MIR570,116.215,0.350696,4.20835,OK,miRNA
MIR630,0.0,0.0,0.701391,LOWDATA,miRNA
MIR639,8.26465e-90,0.0,0.694234,OK,miRNA
AC009065.2,0.0,0.0,89.574,OK,miRNA
MIR572,21.3464,0.0,2.50655,OK,miRNA
MIR15A,0.0,0.0,0.819698,OK,miRNA
MIR555,0.0,0.0,0.708697,OK,miRNA
MIR600,0.0,0.0,0.694234,LOWDATA,miRNA
MIR130B,0.0,0.0,0.829695,OK,miRNA
MIR452,0.0,0.0,0.800411,LOWDATA,miRNA
MIR133A2,0.0,0.0,0.667009,OK,miRNA
AL132780.1,9.93495e-272,0.0,41.677,LOWDATA,miRNA
MIR10A,0.0,0.0,0.6185,LOWDATA,miRNA
MIR564,5.88863e-12,0.0,89.574,LOWDATA,miRNA
MIR155,0.0,0.0,1.04669,LOWDATA,miRNA
MIR614,0.0,0.0,0.755944,LOWDATA,miRNA
D86994.1,0.0,0.0,0.716157,LOWDATA,miRNA
D86998.1,0.0,0.0,0.716157,OK,miRNA
AC097639.1,0.0,0.0,0.708697,LOWDATA,miRNA
MIR622,0.0,0.0,0.708697,LOWDATA,miRNA
MIRLET7B,0.0,0.0,0.819698,LOWDATA,miRNA
AL161652.1,44.787,0.0,2.53322,OK,miRNA
MIR566,22.3935,0.0,2.53322,OK,miRNA
MIR135A1,0.0,0.0,0.755944,OK,miRNA
MIR632,0.0,0.0,0.723776,OK,miRNA
MIR146A,0.0,0.0,0.687222,LOWDATA,miRNA
MIR658,6.32891e-273,0.0,66.7213,LOWDATA,miRNA
MIR628,0.0,0.0,0.716157,OK,miRNA
MIR663A,281.816,0.731559,6.21825,OK,miRNA
AC136932.1,0.0,0.0,0.591608,OK,miRNA
MIR124-1,0.0,0.0,0.800411,LOWDATA,miRNA
SNORD77,0.0,0.0,1.00051,LOWDATA,snoRNA
SNORD96A,0.0,0.0,0.861202,LOWDATA,snoRNA
SNORD73A,0.0,0.0,1.04669,LOWDATA,snoRNA
SNORD83B,0.0,0.0,0.731559,LOWDATA,snoRNA
MIR4485,151.37,130.309,140.15,OK,Mt_rRNA
J01415.8,46.4166,0.0,3.45105,OK,Mt_tRNA
J01415.9,114.834,0.0,3.26195,OK,Mt_tRNA
J01415.10,977.253,1.54625,9.27749,OK,Mt_tRNA
J01415.11,97.7253,0.0,325.751,OK,Mt_tRNA
J01415.12,2227.99,4.93007,15.2832,OK,Mt_tRNA
J01415.14,44.168,0.0,3.40175,OK,Mt_tRNA
J01415.20,139.25,0.0,3.45105,OK,Mt_tRNA
J01415.22,879.121,1.00051,8.50437,OK,Mt_tRNA
SNORA40,0.0,0.0,0.53996,LOWDATA,snoRNA
GPX3,317.151,309.422,326.915,OK,protein_coding
GPX3,5.80121,2.5082,5.72183,OK,protein_coding
DIO2,0.198434,0.0629135,0.805829,OK,protein_coding
C11orf31,11.9109,10.1741,13.6441,OK,protein_coding
GNRHR2,4.12463,3.28328,4.96576,OK,protein_coding
DIO1,0.196442,0.0,0.98621,OK,protein_coding
AKR7L,2.63766,1.97905,3.29868,OK,polymorphic_pseudogene
STK38L,0.27613,0.0268488,0.951498,OK,protein_coding
SACM1L,0.504531,0.101951,1.08961,OK,protein_coding
J01415.23,49.7337,38.0111,44.6078,OK,Mt_rRNA
TSN,0.768972,0.502977,1.36703,OK,protein_coding
MIR675,0.0,0.0,229.667,LOWDATA,miRNA
MIR671,0.0,0.0,0.576567,LOWDATA,miRNA
MIR147B,0.0,0.0,0.850437,LOWDATA,miRNA
MIR718,0.0,0.0,0.971928,OK,miRNA
AL121869.1,0.0,0.0,0.723776,LOWDATA,miRNA
AL354933.1,0.0,0.0,0.602079,LOWDATA,miRNA
MIR711,0.0,0.0,0.895197,OK,miRNA
AC125238.1,0.0,0.0,0.708697,LOWDATA,miRNA
AC090673.1,0.0,0.0,0.566958,OK,miRNA
SLC48A1,32.2412,29.5555,34.9288,OK,protein_coding
MIR762,73.804,0.0,295.216,OK,miRNA
IGKC,0.235583,0.0,0.609548,OK,IG_C_gene
IGKJ2,0.0,0.0,1.79039,LOWDATA,IG_J_gene
IGKJ1,0.0,0.0,1.79039,LOWDATA,IG_J_gene
IGKV3D-11,0.0669075,0.0,0.153925,OK,IG_V_gene
IGLV5-52,1.34362e-06,0.0,0.179512,OK,IG_V_gene
IGLV1-51,0.203067,0.0,0.639731,OK,IG_V_gene
IGLV1-50,0.312629,0.0,0.587956,OK,IG_V_gene
IGLV1-47,0.0774557,0.0,0.167162,OK,IG_V_gene
IGLV7-46,0.0863423,0.0,0.177174,OK,IG_V_gene
IGLV1-44,0.0611715,0.0,0.145998,OK,IG_V_gene
IGLV7-43,0.0859153,0.0,0.176714,OK,IG_V_gene
IGLV1-40,0.309823,0.0,0.585067,OK,IG_V_gene
IGLV2-23,0.10837,0.0,0.541852,OK,IG_V_gene
IGLV2-11,0.159933,0.0,0.799664,OK,IG_V_gene
IGLV3-1,0.161426,0.0,0.256413,OK,IG_V_gene
IGLJ1,0.0,0.0,0.535708,LOWDATA,IG_J_gene
IGLC1,0.0,0.0,0.147902,OK,IG_C_gene
IGLC2,0.124118,0.0,0.220893,OK,IG_C_gene
IGLC3,0.124118,0.0,0.220893,OK,IG_C_gene
AP000346.2.1,0.231369,0.0,0.490233,OK,processed_transcript
TRGV9,0.0439863,0.0,0.0980331,OK,TR_V_gene
TRGV4,0.0680715,0.0,0.148332,OK,TR_V_gene
TRGV3,0.0975217,0.0,0.190042,OK,TR_V_gene
TRBV27,0.0,0.0,0.175801,OK,TR_V_gene
TRBC2,0.597081,0.22439,0.942437,OK,TR_C_gene
TRAJ49,1265.17,0.607455,8.50437,OK,TR_J_gene
IGHA2,0.0513822,0.0,0.158812,OK,IG_C_gene
IGHG4,10.5558,7.96806,10.7262,OK,IG_C_gene
IGHG2,1.43579,0.901523,1.92325,OK,IG_C_gene
IGHA1,0.196833,0.0306464,0.33711,OK,IG_C_gene
IGHG1,4.88341,4.2613,5.5138,OK,IG_C_gene
IGHG3,1.31641,0.831658,1.79745,OK,IG_C_gene
IGHD,0.137008,0.0405453,0.222999,OK,IG_C_gene
IGHM,4.24975,3.23643,4.68002,OK,IG_C_gene
IGHV6-1,0.299072,0.0,0.573789,OK,IG_V_gene
IGHV1-2,0.149536,0.0,0.245909,OK,IG_V_gene
IGHV1-8,0.150845,0.0,0.2471,OK,IG_V_gene
IGHV3-21,0.842294,0.158221,1.34488,OK,IG_V_gene
IGHV3-30,1.2583,0.315707,1.81532,OK,IG_V_gene
IGHV3-33,0.699055,0.157854,1.1839,OK,IG_V_gene
IGHV4-39,0.286618,0.0,0.560288,OK,IG_V_gene
IGHV5-51,0.611409,0.0829695,1.0786,OK,IG_V_gene
IGHV3-53,0.402015,0.0597847,0.717416,OK,IG_V_gene
IGHV4-61,0.191026,0.0,0.373818,OK,IG_V_gene
IGHV3-66,0.0710621,0.0,0.159332,OK,IG_V_gene
IGHV1-69,0.454526,0.0825667,0.825667,OK,IG_V_gene
IGHV2-70,0.138682,0.0,0.235687,OK,IG_V_gene
IGHV3-73,0.272953,0.0,0.544902,OK,IG_V_gene
AL645941.1,0.0,0.0,0.716157,LOWDATA,miRNA
MIR761,0.0,0.0,0.971928,OK,miRNA
AC013268.1,0.0,0.0,0.731559,LOWDATA,miRNA
TSSK1B,0.138169,0.0549112,0.219645,OK,protein_coding
PRR22,7.81409,6.84494,8.79277,OK,protein_coding
TAS2R19,0.0836087,0.0,0.169748,OK,protein_coding
TAS2R15,0.0459863,0.0,0.10997,OK,pseudogene
TAS2R14,1.87557e-38,0.0,0.0692477,OK,protein_coding
U1,0.0,0.0,0.412333,OK,snRNA
U6,0.0,0.0,0.635841,OK,snRNA
RN5S244,5.16489e-186,0.0,35.5853,LOWDATA,rRNA
SNORD89,0.0,0.0,0.596798,OK,snoRNA
SNORD115-46,0.0,0.0,0.958239,OK,snoRNA
5S_rRNA,0.0,0.0,0.591608,LOWDATA,rRNA
SNORD70,0.0,0.0,0.800411,OK,snoRNA
U6,28.6078,0.0,2.31187,OK,snRNA
U6,0.0,0.0,0.654182,LOWDATA,snRNA
SNORD65,0.0,0.0,0.931986,LOWDATA,snoRNA
U1,0.0,0.0,0.412333,OK,snRNA
SNORA75,3.37528,0.0,1.58748,OK,snoRNA
SNORA53,0.0,0.0,0.273233,OK,snoRNA
SNORA17,3.6865,0.0,20.3042,LOWDATA,snoRNA
SNORD86,4.24438e-59,0.0,129.363,LOWDATA,snoRNA
U6,0.0,0.0,0.635841,OK,snRNA
U6,0.0,0.0,0.635841,OK,snRNA
ZRSR1,1.12051,0.737946,1.50225,OK,protein_coding
KRTAP9-6,0.0847415,0.0,0.156642,OK,protein_coding
RP1-122K4.3.1,1.2558,0.500257,1.81343,OK,lincRNA
RP11-592N21.1.1,4.06761,2.87723,5.26304,OK,pseudogene
AL161915.1,2.43898,1.85064,2.93813,OK,protein_coding
AL136115.1,0.0491678,0.0,0.129838,OK,protein_coding
AC084018.1.1,62.368,58.396,66.4603,OK,lincRNA
RP11-134K1.2.1,0.342396,0.0,0.959338,OK,pseudogene
CTAGE1,0.00275374,0.0,0.0247837,OK,protein_coding
C17orf51,8.04799,7.03808,9.05839,OK,protein_coding
KRTAP2-1,0.0578794,0.0,0.355065,OK,protein_coding
C17orf100,0.00010692,0.0,0.04742,OK,protein_coding
AL137145.1,0.325378,0.194703,0.445036,OK,protein_coding
FAM127C,37.0373,33.4439,40.659,OK,protein_coding
LINC00277,0.388257,0.117823,1.03885,OK,processed_transcript
AC114546.1,0.0222521,0.0,0.0792486,OK,protein_coding
HMGN2P8,0.415432,0.187424,0.624747,OK,pseudogene
ST13P5,0.443006,0.0369061,0.968635,OK,pseudogene
RPL15P3,16.1657,13.8216,18.5403,OK,pseudogene
OR2A42,0.208975,0.0456776,0.411098,OK,protein_coding
RPS26P3,1.49581,0.548086,2.46639,OK,pseudogene
RNF208,32.9085,30.4168,35.4188,OK,protein_coding
MT-ND4L,532.076,200.096,224.607,OK,protein_coding
KIAA1383,0.0193952,0.0,0.0374504,OK,protein_coding
AL391152.1,0.0,0.0,0.0484579,OK,protein_coding
RP11-414H23.2.1,0.0314277,0.0,0.185888,OK,lincRNA
RPL23AP4,1.08995,0.247339,1.97871,OK,pseudogene
RP1-29C18.10.1,0.0166109,0.0,0.0436793,OK,antisense
RP11-476E15.3.1,0.0,0.0,0.0295676,OK,protein_coding
RP11-211N8.3.1,0.187147,0.0,0.372182,OK,pseudogene
RP11-475I24.4.1,0.195755,0.0,0.377925,OK,pseudogene
RP11-632K5.5.1,0.925992,0.558973,1.27765,OK,pseudogene
AC016747.3.1,3.27339,2.25036,4.28916,OK,processed_transcript
POU5F1B,0.366721,0.194345,0.539677,OK,protein_coding
RPS26P6,2.70252,1.23069,4.201,OK,pseudogene
AC023632.1,0.0111918,0.0,0.0365779,OK,protein_coding
C8orf39,0.0731974,0.0,0.365987,OK,protein_coding
AC117834.1,0.0173494,0.0,0.0693976,OK,protein_coding
AC120194.1,0.0423772,0.0,0.137306,OK,protein_coding
BTF3P12,0.472788,0.0,2.13325,OK,pseudogene
CTD-3138B18.1.1,0.174418,0.0,0.267153,OK,pseudogene
VN2R17P,0.361858,0.142333,0.56933,OK,pseudogene
ZNF580,61.3784,57.7235,65.0822,OK,protein_coding
AL590762.11.1,0.116037,0.0,0.157488,OK,pseudogene
ZNF611,0.995467,0.812362,1.18341,OK,protein_coding
SYT3,1.1811,0.934941,1.42638,OK,protein_coding
NUP62,56.5313,53.0594,57.3533,OK,protein_coding
CFL1P4,0.0929654,0.0,0.138002,OK,pseudogene
RP11-108F13.2.1,0.0473959,0.0,0.112641,OK,pseudogene
SPHAR,2.26993e-07,0.0,0.10953,LOWDATA,protein_coding
CGB1,0.635834,0.260436,1.01089,OK,protein_coding
AURKAPS1,0.0667841,0.0,0.200352,OK,pseudogene
RP11-383G10.3.1,0.0621671,0.0,0.123029,OK,pseudogene
EEF1A1P32,0.00839596,0.0,0.0744908,OK,pseudogene
DENND1B,0.337506,0.0111789,0.68827,OK,protein_coding
RP11-436I9.4.1,0.0148861,0.0,0.107424,OK,pseudogene
TPM3P1,0.0608836,0.0,0.136616,OK,pseudogene
RP4-635A23.2.1,0.171434,0.0,0.341693,OK,pseudogene
AC064852.5.1,0.0697462,0.0,0.150965,OK,pseudogene
C1orf220,1.23611,0.911306,1.57105,OK,protein_coding
RP4-612B18.3.1,0.666475,0.153578,1.15183,OK,pseudogene
PFN1P11,0.336988,0.0,0.61214,OK,pseudogene
AL021068.1,0.478846,0.255073,0.695654,OK,pseudogene
RP11-375F2.3.1,0.0316025,0.0,0.223309,OK,pseudogene
SFT2D2,0.774148,0.281505,1.27476,OK,protein_coding
FGFR1OP,0.36545,0.203215,1.02346,OK,protein_coding
LPAL2,0.380194,0.192793,0.567887,OK,pseudogene
RP11-288H12.3.1,0.449878,0.208077,0.705885,OK,pseudogene
FAM106A,0.306137,0.164047,0.447402,OK,protein_coding
SCAF8,2.58571,2.14749,3.19621,OK,protein_coding
RP11-312J18.5.1,0.0935852,0.0,0.186057,OK,pseudogene
PPP1R14BP2,0.763478,0.153232,1.30247,OK,pseudogene
AC008555.2,2.31987,0.940909,2.67797,OK,pseudogene
CCDC19,0.95065,0.524427,1.37488,OK,protein_coding
RP11-613F7.1.1,0.080713,0.0,0.170942,OK,pseudogene
DARC,1.68225,1.1621,2.2079,OK,protein_coding
RP1-44A20.4.1,0.446147,0.141347,0.706734,OK,pseudogene
ZNF254,0.542843,0.180221,0.91754,OK,protein_coding
RP6-227L5.2.1,0.0898015,0.0,0.204105,OK,pseudogene
AC010746.4.1,0.0251337,0.0,0.0786531,OK,pseudogene
RP11-55K22.2.1,1.17154,0.575068,1.5925,OK,pseudogene
AC073135.2.1,0.0432568,0.0,0.195563,OK,pseudogene
AC104131.1.1,0.0,0.0,0.0569807,OK,pseudogene
RP3-352A20.1.1,0.14796,0.0,0.27121,OK,pseudogene
AL590867.1,3.82645,2.77866,4.37849,OK,protein_coding
TCTEX1D2,4.56325,2.75688,6.42821,OK,protein_coding
EEF1DP5,0.058276,0.0,0.132192,OK,pseudogene
YWHAZP4,0.103633,0.0,0.240236,OK,pseudogene
PPP1R14BP5,0.0343926,0.0,0.234603,OK,pseudogene
AC015815.6,8.47005,0.0,42.3503,OK,pseudogene
CRYGS,0.0252406,0.0,0.186643,OK,protein_coding
ELK2AP,0.0139006,0.0,0.101646,OK,pseudogene
RP11-64B16.2.1,4.79076,2.43428,4.86856,OK,pseudogene
CRIP1,17.5361,14.7467,20.3418,OK,protein_coding
XXyac-YRM2136_A.1.1,0.321114,0.0,0.599427,OK,pseudogene
CNN2P9,0.896774,0.449076,1.27238,OK,pseudogene
RPL7AP60,0.111064,0.0,0.215028,OK,pseudogene
RP11-259P15.1.1,0.080338,0.0,0.170514,OK,pseudogene
KLHL23,0.766036,0.448624,1.18165,OK,protein_coding
AC090425.1,0.193134,0.0723495,0.307485,LOWDATA,pseudogene
AL591516.4,1.63428,0.121491,1.94386,OK,pseudogene
RP11-393N4.2.1,1.12654,0.535708,1.65177,OK,pseudogene
LINGO4,0.287856,0.181212,0.392626,OK,protein_coding
RP3-344J20.2.1,0.165231,0.0,0.283479,OK,pseudogene
RP11-641D5.1.1,20.8261,9.7904,14.6856,OK,pseudogene
RP11-557B23.1.1,0.00876526,0.0,0.188637,OK,pseudogene
RP11-335F8.2.1,0.0610559,0.0,0.166101,OK,pseudogene
FAM24B,0.074444,0.0,0.477562,OK,protein_coding
TRIM59,0.632596,0.25254,1.29213,OK,protein_coding
BTF3L4P2,0.748257,0.0,1.56147,OK,pseudogene
MLLT11,1.75179,1.50372,1.99661,OK,protein_coding
AC012066.1.1,0.067264,0.0,0.14705,OK,pseudogene
ACCN3,9.14814,7.72069,10.5641,OK,protein_coding
GIMAP1,2.37684,2.08569,2.66648,OK,protein_coding
C6orf165,0.0861711,0.0,0.332351,OK,protein_coding
AC005229.5.1,0.321352,0.0,1.06714,OK,pseudogene
RP11-30P6.2.1,0.0275027,0.0,0.0279061,OK,pseudogene
NCLP1,0.0191677,0.0,0.051988,OK,pseudogene
KIAA1984,7.56827,6.59994,8.53775,OK,protein_coding
ARHGEF35,3.25574,2.71915,3.7917,OK,protein_coding
RP11-355O1.7.1,0.219121,0.0,0.446424,OK,pseudogene
DNLZ,10.3739,6.93617,10.3191,OK,protein_coding
AC093724.2.1,0.841585,0.430601,1.22556,OK,pseudogene
AC018804.7.1,3.44703,2.73954,4.15564,OK,pseudogene
RP11-337C18.4.1,0.0441367,0.0,0.106415,OK,pseudogene
RP11-371B4.2.1,2.37759,1.04135,2.77694,OK,pseudogene
TCL1B,0.0,0.0,0.267153,OK,protein_coding
ST13P10,0.0152249,0.0,0.0628789,OK,pseudogene
EEF1A1P33,0.814261,0.50521,1.10665,OK,pseudogene
YWHAZP2,0.0157567,0.0,0.140182,OK,pseudogene
AC008155.1.1,0.0394192,0.0,0.31019,OK,pseudogene
AC018737.4.1,0.0681844,0.0,0.112641,OK,pseudogene
NOTCH2NL,22.5272,19.0057,22.7553,OK,protein_coding
RP11-439A17.2.1,0.521114,0.0,1.04223,OK,pseudogene
SUPT4H1,4.62901,3.54111,5.30024,OK,protein_coding
RBMS2P1,1.01074,0.610428,1.38734,OK,pseudogene
RP11-819M15.1.1,0.0778592,0.0,0.136161,OK,pseudogene
CTC-250I14.1.1,0.0468912,0.0,0.136343,OK,pseudogene
YWHAZP5,0.0366299,0.0,0.0931986,OK,pseudogene
AC093106.7.1,0.233926,0.0,0.454914,OK,pseudogene
TSGA13,0.356304,0.109868,0.643284,OK,protein_coding
AC004386.4.1,0.00329974,0.0,0.134103,OK,pseudogene
RPL6P25,0.333372,0.0793873,0.555711,OK,pseudogene
RP11-613M5.1.1,0.0558827,0.0,0.128046,OK,pseudogene
AP005232.1.1,2.49314,0.773124,2.66298,OK,pseudogene
RP1-29C18.9.1,0.299467,0.171589,0.414673,OK,sense_intronic
RP11-212P7.1.1,1.01022,0.227796,1.59457,OK,pseudogene
NRAS,0.15928,0.0917531,0.221737,OK,protein_coding
AC009237.8.1,3.04823,2.24081,3.62345,OK,pseudogene
AC138031.1.1,0.305157,0.0,0.581495,OK,pseudogene
CTD-2192J16.12.1,0.181694,0.0558579,0.335148,OK,pseudogene
CTD-2666L21.3.1,0.151509,0.0,0.2477,OK,pseudogene
RP5-1106E3.1.1,0.101775,0.0,0.234065,OK,pseudogene
ZNF625,3.55318e-37,0.0,0.0634634,OK,protein_coding
RP11-642N14.1.1,0.700347,0.207999,3.28514,OK,pseudogene
CTC-398G3.1.1,0.223257,0.0,0.384378,OK,pseudogene
AP000857.1.1,0.207607,0.0390557,0.351501,OK,pseudogene
RPL18P11,0.796122,0.256736,1.28368,OK,pseudogene
RP11-164N20.1.1,0.0572152,0.0,0.127168,OK,pseudogene
LTC4S,6.26795,4.67131,7.87224,OK,protein_coding
RPS7P11,2.70452,1.27711,3.19277,OK,pseudogene
RP11-281O15.2.1,0.0955909,0.0,0.188986,OK,pseudogene
RP11-713C19.2.1,0.0700333,0.0,0.151413,OK,pseudogene
ANKRD39,5.95457,4.96934,6.94869,OK,protein_coding
ATF4P1,0.0576743,0.0,0.158516,OK,pseudogene
QTRT1,104.149,99.3297,109.078,OK,protein_coding
CHUK,0.0542029,0.00702115,0.2735,OK,protein_coding
MXD3,35.4853,32.5695,38.4179,OK,protein_coding
GAPDHP44,1.00404,0.574277,1.4188,OK,pseudogene
CNN2P8,0.0469381,0.0,0.111777,OK,pseudogene
AC018696.2,0.541204,0.0,0.982454,OK,pseudogene
AC092933.4.1,0.823994,0.431968,1.18791,OK,pseudogene
FTH1P12,98.2465,61.429,72.6653,OK,pseudogene
RPS3P6,0.285688,0.0562272,0.562272,OK,pseudogene
GSTM2,146.412,140.684,153.54,OK,protein_coding
RANP6,0.0373213,0.0,0.105644,OK,pseudogene
NAP1L1P3,0.172121,0.0,0.30925,OK,pseudogene
AC100793.2.1,0.659027,0.22714,1.10242,OK,processed_transcript
AC068279.1,0.36376,0.0,0.614034,OK,pseudogene
GAPDHP71,0.0327909,0.0,0.0678315,OK,pseudogene
COG8,29.5582,27.4871,31.6414,OK,protein_coding
AC104297.1.1,0.149696,0.0,0.273704,OK,pseudogene
RP11-577H5.1.1,0.0842392,0.0,0.224638,OK,pseudogene
RP11-779O18.2.1,0.0,0.0,0.0921883,OK,pseudogene
ARHGAP19,0.849129,0.22242,1.51031,OK,protein_coding
RP4-747G18.5.1,0.0945462,0.0,0.192843,OK,pseudogene
HAUS7,43.6229,40.124,47.2192,OK,protein_coding
LCAT,19.8839,18.3832,21.407,OK,protein_coding
AC022210.2.1,1.94836,1.29346,2.60106,OK,pseudogene
PTPRCAP,9.92419,7.87247,10.2421,OK,protein_coding
RP11-658F2.3.1,0.0534253,0.0,0.213701,OK,pseudogene
AC009951.2,3.10794,0.667009,3.00154,OK,pseudogene
RBM22P2,0.355056,0.187527,0.506324,OK,pseudogene
RP11-314P12.3.1,0.0564892,0.0,0.121274,OK,pseudogene
PVRIG,2.45089,1.52558,3.38163,OK,protein_coding
CTB-47B8.5.1,0.185857,0.0653763,0.305089,OK,pseudogene
KRTAP2-4,0.0591886,0.0,0.133752,OK,protein_coding
GPC2,14.2167,11.948,16.4839,OK,protein_coding
RP11-84O12.2.1,0.0317487,0.0,0.0939709,OK,pseudogene
