Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
CYP4F3,0.853194,0.770202,0.936094,OK,protein_coding
XKR5,0.0405457,0.0259994,0.055197,OK,processed_transcript
SMYD4,14.8878,12.6792,13.8896,OK,protein_coding
RP11-293F5.4.1,0.0758237,0.0278525,0.118373,OK,pseudogene
FOXD2,1.04187,0.939537,1.14352,OK,protein_coding
GPATCH8,13.5699,12.9011,15.3128,OK,protein_coding
CEACAM19,4.76778,4.4758,5.06329,OK,protein_coding
NF2,4.93164,4.6991,5.20628,OK,protein_coding
C6orf1,14.3891,13.5663,15.26,OK,protein_coding
SPATC1,0.0291059,0.00694544,0.0542425,OK,protein_coding
UBE2H,36.7593,36.2057,37.3129,OK,protein_coding
MIR22HG,39.9339,39.1108,41.5003,OK,processed_transcript
HPDL,2.02358,1.66682,2.07391,OK,protein_coding
KTN1-AS1,1.58088,1.41408,1.75137,OK,protein_coding
KATNA1,9.24595,8.82658,9.66347,OK,protein_coding
FSD2,0.59234,0.520111,0.665825,OK,protein_coding
ARAP1,26.3309,25.2517,27.6806,OK,protein_coding
KIF24,0.352855,0.299127,0.407019,OK,protein_coding
PDE2A,6.25802,5.63229,6.93803,OK,protein_coding
SPDYE8P,0.133609,0.0855719,0.181791,OK,pseudogene
LRRC16B,0.406155,0.309789,0.499947,OK,protein_coding
PRG2,0.77331,0.603055,0.943571,OK,protein_coding
PRR5,14.3596,13.6469,15.1279,OK,protein_coding
ZFP91,21.4647,20.7593,21.6001,OK,protein_coding
C17orf58,4.17199,3.85338,4.49199,OK,protein_coding
BCDIN3D,4.26423,3.9492,4.58552,OK,protein_coding
MAGEE2,0.157836,0.112669,0.202291,OK,protein_coding
RP11-319G5.1.1,0.687434,0.493851,0.778593,OK,pseudogene
CYP27C1,2.12268,1.98919,2.25796,OK,protein_coding
LYRM7,3.6549,3.3507,3.9556,OK,protein_coding
AC114737.4.1,6.88665,6.42107,7.35327,OK,pseudogene
CCDC42B,0.302416,0.202984,0.401605,OK,protein_coding
CCDC73,1.19016,1.04218,1.33805,OK,protein_coding
MST1P9,4.78265,3.65054,4.48188,OK,protein_coding
BCR,18.5987,18.0706,19.1218,OK,protein_coding
MPPED1,0.41093,0.306305,0.516603,OK,protein_coding
TPI1P3,0.00722173,0.0,0.01562,OK,pseudogene
FSCN2,0.218116,0.146164,0.289809,OK,protein_coding
FOXI2,0.126702,0.0952153,0.158093,OK,protein_coding
SPIN4,2.69561,2.54205,2.85535,OK,protein_coding
ZNF732,0.43941,0.34787,0.529711,OK,protein_coding
SPIN2B,4.03783,3.58174,4.49476,OK,protein_coding
FAM75D3,0.0016823,0.0,0.00631142,OK,pseudogene
FOXE3,0.024549,0.00875665,0.0408644,OK,protein_coding
HYAL3,1.16494,0.995932,1.33456,OK,protein_coding
VSIG10L,0.461018,0.379466,0.569771,OK,protein_coding
ANXA8L2,22.1704,21.6266,23.1113,OK,protein_coding
CXCR3,0.189741,0.131015,0.248073,OK,protein_coding
ZNF397,6.6516,6.02757,6.62917,OK,protein_coding
ZSCAN30,4.18328,4.00672,4.41254,OK,protein_coding
TPCN1,26.3039,25.4098,27.6801,OK,protein_coding
LILRB4,2.98777,2.71175,3.27016,OK,protein_coding
C2orf27B,0.178908,0.109045,0.239899,OK,protein_coding
TNFRSF4,0.525898,0.387353,0.66625,OK,protein_coding
AL353997.5.1,0.462701,0.35807,0.567895,OK,protein_coding
KRT16,3.19848,2.63658,3.21311,OK,protein_coding
HEXIM1,13.6264,13.0987,13.7824,OK,protein_coding
SELV.1,0.173669,0.123498,0.223841,OK,protein_coding
C21orf77,0.143304,0.091014,0.19503,OK,processed_transcript
KRT14,292.158,293.493,300.28,OK,protein_coding
C2orf89,0.77541,0.583161,0.925398,OK,protein_coding
KRTAP17-1,0.0101658,0.0,0.0223718,OK,protein_coding
PDZD7,0.51927,0.429347,0.609199,OK,protein_coding
POFUT2,15.0784,14.259,15.8253,OK,protein_coding
QRFPR,0.100077,0.0538866,0.148061,OK,protein_coding
MAPT,0.43119,0.375559,0.487669,OK,protein_coding
ERCC6L,0.11311,0.0873384,0.138882,OK,protein_coding
TMEM17,2.54431,2.33353,2.75588,OK,protein_coding
TNFRSF18,0.609823,0.47193,0.747581,OK,protein_coding
C1QL4,0.0808517,0.0503772,0.109151,OK,protein_coding
RTN4RL2,1.11447,0.672231,1.15721,OK,protein_coding
ZDHHC17,16.1336,15.3907,16.5948,OK,protein_coding
SERPINA11,0.0273147,0.00783115,0.0430713,OK,protein_coding
P2RY4,0.0806888,0.0458402,0.112837,OK,protein_coding
ZNF395,24.0676,22.0284,23.2863,OK,protein_coding
ZACN,0.0422524,0.002667,0.0841457,OK,protein_coding
CHCHD2P9,1.26791,0.55766,1.0773,OK,pseudogene
PPARA,3.59332,3.24225,3.78891,OK,protein_coding
TMEM232,1.20066,0.946539,1.45443,OK,protein_coding
C14orf23,1.03531,0.801016,1.26896,OK,protein_coding
FAM183A,1.56048,1.12703,1.98066,OK,protein_coding
EFCAB6,0.783659,0.664299,0.902999,OK,protein_coding
KANK3,2.76029,2.58105,2.95073,OK,protein_coding
EMID1,4.99434,4.70084,5.28709,OK,protein_coding
PKD1L3,0.0417074,0.0278123,0.054512,OK,processed_transcript
RHD,0.587312,0.493787,0.680888,OK,protein_coding
C17orf82,0.327502,0.23042,0.407957,OK,protein_coding
ESPN,3.43047,2.90869,3.95672,OK,protein_coding
PNLIPRP1,0.352924,0.153405,0.577558,OK,protein_coding
PTRH1,6.67049,6.10177,7.24009,OK,protein_coding
SAMD7,0.0132279,0.0,0.0292471,OK,protein_coding
GPR141,0.153894,0.0811591,0.22499,OK,protein_coding
TMPRSS6,0.0178396,0.00396458,0.0779167,OK,protein_coding
CYP4A11,0.106949,0.0512117,0.191061,OK,protein_coding
TMEM216,10.9458,10.2245,11.6859,OK,protein_coding
RPS19BP1,46.5049,45.2092,48.4243,OK,protein_coding
TMPRSS11A,1.74588,1.60519,1.88768,OK,protein_coding
RP11-187C18.3.1,1.3764,0.763498,1.23706,OK,pseudogene
AP003068.6.1,1.72997,1.58389,1.88961,OK,protein_coding
C3orf70,2.23114,2.07827,2.31724,OK,protein_coding
TEAD1,13.7563,13.4882,14.024,OK,protein_coding
PLCD1,8.76337,7.7042,8.91673,OK,protein_coding
CCK,2.9914,2.63785,3.3488,OK,protein_coding
ENTPD5,5.5574,5.14757,5.96737,OK,protein_coding
MITF,8.68237,8.34711,9.02179,OK,protein_coding
HEATR4,0.422922,0.247812,0.583635,OK,protein_coding
NAP1L1,204.123,204.662,210.092,OK,protein_coding
LILRA5,2.15837,1.69435,2.18748,OK,protein_coding
CMC1,28.4147,26.8226,30.1848,OK,protein_coding
SLIT1,0.029351,0.0139723,0.0986569,OK,protein_coding
LYPD6,7.79109,7.55652,8.13314,OK,protein_coding
AKR1C1,58.3788,47.2972,49.9726,OK,protein_coding
VSTM2B,0.0167274,0.0,0.0325468,OK,protein_coding
FOXD3,0.447812,0.369456,0.524689,OK,protein_coding
SPATA21,4.11953,3.9022,4.36144,OK,protein_coding
MRPS21,41.0174,40.1642,42.6555,OK,protein_coding
RNF220,33.6949,32.963,35.1762,OK,protein_coding
ANGPTL5,8.2393,7.66872,8.84153,OK,protein_coding
LINC00221,0.0272268,0.0,0.0632896,OK,lincRNA
KIAA1598,9.09959,8.82128,9.37677,OK,protein_coding
H1FNT,0.100418,0.0533482,0.146708,OK,protein_coding
BAGE2,0.152523,0.111555,0.193208,OK,pseudogene
LCE2A,0.0149832,0.0,0.0292874,OK,protein_coding
KRTAP12-1,0.0151397,0.0,0.0294867,OK,protein_coding
CTD-2600O9.1.1,0.243563,0.126985,0.36051,OK,protein_coding
RP11-195F19.5.1,4.50781,3.67277,5.34593,OK,protein_coding
ZNF546,0.966894,0.845802,1.06563,OK,protein_coding
TSPYL4,13.4326,12.5372,13.2331,OK,protein_coding
DAZ3,0.00912064,0.0,0.0293586,OK,protein_coding
MT1X,1093.24,610.244,627.259,OK,protein_coding
GCNT1,2.05329,1.78077,2.32653,OK,protein_coding
RP11-161I2.1.1,0.00938459,0.0,0.0168823,OK,processed_transcript
SESTD1,16.7403,14.7333,17.1284,OK,protein_coding
FNBP1,21.1945,20.0495,21.3994,OK,protein_coding
DYNC2H1,13.3725,12.8001,13.9448,OK,protein_coding
KRT12,70.7487,63.5239,65.7143,OK,protein_coding
MAGED4B,4.19578,3.78509,4.40788,OK,protein_coding
BCAM,31.6067,31.231,32.7278,OK,protein_coding
RSBN1L,8.78669,8.27111,9.32409,OK,protein_coding
NPSR1,0.0090089,0.0,0.0708862,OK,protein_coding
WDR86,15.9356,15.1195,16.7632,OK,protein_coding
EPOR,3.17612,2.83169,3.27207,OK,protein_coding
FAM9C,0.0818296,0.0505097,0.144009,OK,protein_coding
CIDEC,0.0580593,0.0069672,0.145429,OK,protein_coding
DCC,0.213932,0.186029,0.241883,OK,protein_coding
TAF9B,10.1984,9.84673,10.6647,OK,protein_coding
PCDHB13,1.20164,1.09841,1.30568,OK,protein_coding
MAGI2,5.01748,4.68723,5.20176,OK,protein_coding
LUZP2,0.266269,0.201198,0.33377,OK,protein_coding
LHFPL3,0.106565,0.0615402,0.151636,OK,protein_coding
AC012652.1.1,28.2003,27.6034,29.3088,OK,protein_coding
RDM1,0.544618,0.408274,0.681723,OK,protein_coding
AL583828.1,0.000956962,0.0,0.00877984,LOWDATA,protein_coding
RP11-67P15.1.1,2.50644,0.565375,1.23545,OK,pseudogene
FPR3,2.27122,1.97239,2.42243,OK,protein_coding
C11orf96,11.34,9.96873,10.9589,OK,protein_coding
HSD3BP1,0.0063895,0.0,0.0156059,OK,pseudogene
SERPINA13,0.00805467,0.0,0.0402737,OK,pseudogene
KCNJ11,0.202472,0.13588,0.283458,OK,protein_coding
CDHR4,0.737316,0.587846,0.886306,OK,protein_coding
COL4A1,9.15469,8.91697,9.43666,OK,protein_coding
RP11-958E11.1.1,0.181813,0.0774717,0.240162,OK,pseudogene
PLEKHG7,0.0667248,0.0289058,0.103495,OK,protein_coding
GJA4,3.51438,3.23681,3.79749,OK,protein_coding
PTMA,886.624,892.427,904.47,OK,protein_coding
HSPA14,13.3423,12.535,14.1264,OK,protein_coding
ATP13A5,0.398168,0.333153,0.464087,OK,protein_coding
SIRT7,8.16301,7.73647,8.61459,OK,protein_coding
C4orf40,0.0793913,0.0412738,0.122083,OK,protein_coding
AC007842.1,13.2246,10.0192,11.3278,OK,pseudogene
IFT140,6.98714,6.68492,7.28979,OK,protein_coding
TPM3P7,0.0080648,0.0,0.0157907,OK,pseudogene
POTEM,0.0282948,0.0130959,0.0449571,OK,protein_coding
AGMO,0.206476,0.124835,0.312022,OK,protein_coding
SBK2,0.0723646,0.0263144,0.119307,OK,protein_coding
CYP26C1,0.0424171,0.0184174,0.0663027,OK,protein_coding
TLR5,3.90164,3.459,4.34462,OK,protein_coding
USP7,29.3352,27.1518,28.7551,OK,protein_coding
NANOS3,0.100702,0.0382589,0.164,OK,protein_coding
FOXD4L3,0.0382952,0.0212088,0.0551428,OK,protein_coding
NHLRC1,0.917749,0.752891,1.00747,OK,protein_coding
COX8C,0.0176722,0.0,0.0325294,OK,protein_coding
PLEKHN1,4.45016,3.9023,4.45961,OK,protein_coding
TERF1P2,0.30403,0.185237,0.396936,OK,pseudogene
ZNF385C,0.382661,0.306719,0.458347,OK,protein_coding
AC018682.6.1,0.0215057,0.0,0.129036,OK,protein_coding
MAGEH1,19.0264,15.922,17.2986,OK,protein_coding
TET3,1.02575,0.93565,1.11622,OK,protein_coding
ZNF286A,5.45545,3.75011,4.6829,OK,protein_coding
ISG15,22.4289,15.3304,17.3138,OK,protein_coding
EXD3,7.76759,7.21439,8.23825,OK,protein_coding
TCL6,0.580707,0.400279,0.690955,OK,processed_transcript
C17orf97,3.14074,2.87594,3.40794,OK,protein_coding
ZKSCAN4,2.63507,2.41002,2.86613,OK,protein_coding
RGPD1,1.79324,1.64306,1.92506,OK,protein_coding
DHRS4L2,14.8612,14.027,15.7236,OK,protein_coding
SAMD11,14.7555,12.2655,13.5623,OK,protein_coding
C1orf170,3.09876,2.81079,3.38929,OK,protein_coding
VMAC,3.49084,2.88969,3.54109,OK,protein_coding
TMSL3,143.519,140.992,150.678,OK,pseudogene
TSPY13P,0.0163372,0.0,0.0316159,OK,pseudogene
HAPLN4,0.179066,0.141371,0.215423,OK,protein_coding
WHAMMP3,7.50061,6.36892,7.21489,OK,pseudogene
ERC2,0.535182,0.420455,0.648786,OK,protein_coding
B3GALTL,3.158,2.98861,3.33425,OK,protein_coding
SPRY4,5.08618,4.88263,5.34534,OK,protein_coding
ERAS,0.0818213,0.0410857,0.118692,OK,protein_coding
RP11-687M24.3.1,0.0284217,0.00922779,0.0465567,OK,pseudogene
TRPV2,2.93859,2.6543,3.22398,OK,protein_coding
AMTN,0.0220364,0.0,0.0521753,OK,protein_coding
CXorf67,0.0640464,0.0361024,0.0902559,OK,protein_coding
RP11-723O4.6.1,0.0486713,0.016106,0.0831435,OK,protein_coding
C2orf88,4.0965,3.83773,4.44579,OK,protein_coding
TMEM203,15.4901,14.9531,16.2309,OK,protein_coding
SLC18A3,0.0444063,0.0238916,0.0645074,OK,protein_coding
KBTBD12,0.559337,0.490485,0.640285,OK,protein_coding
THSD4,6.91454,6.53473,7.35926,OK,protein_coding
GTF2IP3,0.0100186,0.0,0.0601117,OK,pseudogene
DNAJB13,0.140928,0.0707241,0.210749,OK,protein_coding
GABRD,0.14224,0.0936545,0.19033,OK,protein_coding
AMY1C,1.15126,0.90657,1.2182,OK,protein_coding
TCEA1,33.5943,32.9864,34.7079,OK,protein_coding
NHEJ1,5.39499,4.46813,5.22644,OK,protein_coding
FANCA,9.90265,9.16724,10.7306,OK,protein_coding
SECISBP2,20.932,20.199,21.6372,OK,protein_coding
OR52B6,0.0216318,0.0,0.0401346,OK,protein_coding
C9orf153,0.0309276,0.0,0.127472,OK,protein_coding
SSX7,0.000747503,0.0,0.0132251,OK,protein_coding
ADH1A,2.10939,1.54891,2.09872,OK,protein_coding
RP11-527B17.2.1,0.057008,0.0,0.0976248,OK,pseudogene
OR2B7P,0.0158881,0.0,0.0309389,OK,pseudogene
SEMA4D,6.19103,5.3785,7.35186,OK,protein_coding
LIN28B,0.00109076,0.0,0.00314953,OK,protein_coding
FAM69C,0.541211,0.440436,0.642332,OK,protein_coding
DNAH17,0.344862,0.292427,0.397477,OK,protein_coding
MCRS1,23.5868,22.7192,24.3923,OK,protein_coding
TMEM72,0.0103113,0.0,0.0399252,OK,protein_coding
SCXB,1.10378,0.600827,1.04906,OK,protein_coding
FANCM,2.52193,2.15131,2.89392,OK,protein_coding
FAM205CP,0.0207267,0.0,0.0552712,OK,pseudogene
ZNF70,0.796395,0.701577,0.869783,OK,protein_coding
CARD9,1.97027,1.79867,2.14614,OK,protein_coding
PEAR1,5.93989,5.71478,6.16532,OK,protein_coding
ZNF643,0.390389,0.317968,0.462731,OK,protein_coding
TMEM202,0.0,0.0,0.0356229,OK,protein_coding
ANKRD58,0.213198,0.145485,0.283696,OK,protein_coding
AP000867.1,0.476758,0.419111,0.536113,OK,protein_coding
RP11-24M17.5.1,0.0275484,0.00309968,0.0641974,OK,pseudogene
ZNF642,1.88911,1.68158,2.09699,OK,protein_coding
ZCCHC16,0.00227489,0.0,0.00631167,OK,protein_coding
TMEM220,3.75099,3.53441,3.97079,OK,protein_coding
HIST1H1C,13.7138,9.40335,10.9193,OK,protein_coding
PLSCR3,12.7712,11.2547,12.2081,OK,protein_coding
EIF4EBP1,14.9075,14.0314,15.8187,OK,protein_coding
P2RX2,0.0427284,0.00967149,0.125036,OK,protein_coding
ASCL4,0.0422158,0.0230153,0.0639313,OK,protein_coding
CCDC157,1.47135,1.30083,1.64261,OK,protein_coding
TTC24,0.0656452,0.0170924,0.114535,OK,protein_coding
FAM122A,8.08304,7.72966,8.48764,OK,protein_coding
PALM3,0.802101,0.659771,0.887366,OK,protein_coding
AC126365.2.1,0.346779,0.223483,0.420981,OK,pseudogene
GFRAL,0.0978627,0.0604855,0.133068,OK,protein_coding
C1orf168,0.279104,0.198013,0.35777,OK,protein_coding
SHISA7,0.0317321,0.0178483,0.0456815,OK,protein_coding
AC097382.5.1,0.288995,0.127127,0.361823,OK,processed_transcript
AC002472.13.1,0.222328,0.163979,0.280623,OK,protein_coding
DMBT1,1.2782,1.19084,1.36944,OK,protein_coding
CLEC17A,0.0148014,0.0,0.0418975,OK,protein_coding
LCN10,1.86042,1.46986,1.96528,OK,protein_coding
DOC2B,5.88807,5.41603,6.36674,OK,protein_coding
LDLRAD2,0.510155,0.365673,0.584412,OK,protein_coding
C2orf66,0.158067,0.103884,0.21123,OK,protein_coding
OVCH1,0.368369,0.234324,0.502391,OK,protein_coding
ARHGAP11B,2.19243,1.76956,2.43997,OK,protein_coding
HS6ST1P1,1.63383,1.43279,1.83488,OK,pseudogene
PMS2CL,6.66162,5.96022,7.01602,OK,pseudogene
CYHR1,30.1592,28.488,30.8009,OK,protein_coding
COL14A1,2.74708,2.58522,2.93133,OK,protein_coding
DNER,1.2692,1.15579,1.38441,OK,protein_coding
CPSF4L,0.104939,0.0262347,0.183643,OK,protein_coding
KLHL17,5.90074,5.46833,6.33233,OK,protein_coding
AC008079.9.1,0.0115329,0.0,0.031476,OK,antisense
PLA2G2C,0.0800994,0.045589,0.188669,OK,protein_coding
ANKRD19P,0.191324,0.137737,0.244959,OK,pseudogene
ZSCAN23,1.2773,0.994746,1.55974,OK,protein_coding
RP11-405L18.2.1,0.245057,0.156879,0.333242,OK,pseudogene
HIST1H2BG,6.92566,3.38971,4.55857,OK,protein_coding
RINL,1.96619,1.8239,2.11174,OK,protein_coding
C17orf99,0.141868,0.0976197,0.185878,OK,protein_coding
AC093393.2.1,0.168982,0.0813117,0.225171,OK,pseudogene
OR7D2,0.217647,0.17437,0.262454,OK,protein_coding
TPRG1,2.64414,2.09112,2.95102,OK,protein_coding
RP11-43F13.1.1,20.2263,16.4265,24.0325,OK,pseudogene
C1orf204,4.08004,3.39071,4.0455,OK,protein_coding
MORN2,21.272,15.0514,16.753,OK,protein_coding
CXXC11,0.0705834,0.0434872,0.0973919,OK,protein_coding
MEIS3P2,5.76966,5.39512,6.14746,OK,pseudogene
S100A3,2.15777,1.83824,2.47755,OK,protein_coding
UBQLN2,18.9796,18.5627,19.6716,OK,protein_coding
RILPL1,7.24517,6.91118,7.65018,OK,protein_coding
CTSL3,0.0447235,0.0,0.0923348,OK,pseudogene
C19orf67,0.0473522,0.00473521,0.0940438,OK,protein_coding
ZNF490,0.97687,0.884869,1.0689,OK,protein_coding
CLCN1,0.291086,0.167602,0.482103,OK,protein_coding
NRN1L,1.02003,0.562515,0.988937,OK,protein_coding
NWD1,1.49331,1.40632,1.58125,OK,protein_coding
ARL4C,7.8157,7.59466,8.1591,OK,protein_coding
RNF133,0.083995,0.0439953,0.123987,OK,protein_coding
TMEM221,0.174369,0.122775,0.224588,OK,protein_coding
TREML4,0.0261761,0.00275535,0.0534097,OK,protein_coding
RAB42,1.05475,0.91938,1.19004,OK,protein_coding
WNT7B,3.10155,2.93867,3.29566,OK,protein_coding
C11orf95,7.08263,6.85663,7.30886,OK,processed_transcript
PMS2P10,2.2391,1.91096,2.56901,OK,pseudogene
SCGB1C1,0.0254927,0.0,0.0402278,OK,protein_coding
RP5-1119A7.11.1,0.0965816,0.0130166,0.169216,OK,pseudogene
PRSS45,0.765682,0.617265,0.905686,OK,protein_coding
PLA2G4E,0.235529,0.189676,0.281388,OK,protein_coding
GPR89B,6.6699,6.27552,7.08578,OK,protein_coding
MESP2,0.210821,0.113916,0.307905,OK,protein_coding
FAM25A,0.0294974,0.0,0.164867,OK,protein_coding
EYS,0.354364,0.275983,0.452413,OK,protein_coding
C6orf132,15.0119,14.2668,15.8131,OK,protein_coding
DAZ1,0.0152275,0.0,0.0386156,OK,protein_coding
OR2AG2,0.0134013,0.0,0.0270317,OK,protein_coding
MYO15B,7.71356,7.43126,7.80011,OK,protein_coding
MAPK12,4.44082,4.11726,4.77801,OK,protein_coding
TMEM215,0.143863,0.111359,0.175915,OK,protein_coding
FAM22G,0.0747305,0.0493805,0.100296,OK,protein_coding
COL4A5,14.0611,13.1527,14.4376,OK,protein_coding
AGRN,13.5013,12.1363,13.3271,OK,protein_coding
NHS,1.74791,1.64441,1.87501,OK,protein_coding
OTOG,0.0135015,0.00118594,0.0723085,OK,protein_coding
FAM166A,0.399024,0.296437,0.501658,OK,protein_coding
TMPPE,0.34331,0.294527,0.392036,OK,protein_coding
ZNF626,3.66263,3.3836,3.94308,OK,protein_coding
HEPACAM2,0.101209,0.0565581,0.147911,OK,protein_coding
SMTNL2,0.118464,0.0778476,0.158476,OK,protein_coding
ZC3H6,2.88572,2.71008,3.05145,OK,protein_coding
LINC00265,7.41913,6.26254,7.26086,OK,processed_transcript
C7orf59,99.4546,65.1565,69.4818,OK,protein_coding
PRKAR1B,7.38018,6.22392,7.18646,OK,protein_coding
FAM22B,0.65156,0.564163,0.739094,OK,protein_coding
HNRNPU-AS1,27.92,25.6685,26.8845,OK,processed_transcript
RP1-239B22.1.1,0.281171,0.245591,0.317186,OK,protein_coding
DCUN1D3,2.20197,2.03533,2.36871,OK,protein_coding
AC131180.1,0.0734447,0.0506882,0.0962601,OK,protein_coding
LIN37,10.1162,7.4288,8.7174,OK,protein_coding
ZNF793,2.34965,2.19053,2.51762,OK,protein_coding
TUBB4B,93.2933,82.2954,85.1339,OK,protein_coding
AGAP4,6.84654,6.08249,7.6093,OK,protein_coding
CTD-2228K2.5.1,13.2661,11.3952,13.0412,OK,protein_coding
COMMD6,119.831,116.456,123.24,OK,protein_coding
PLA2G2A,1943.84,1967.94,1990.37,OK,protein_coding
IL17REL,0.00877355,0.0,0.0192174,OK,protein_coding
AGPHD1,15.8893,15.0164,16.8615,OK,protein_coding
OR7A5,0.325078,0.204043,0.419116,OK,protein_coding
C15orf62,4.02477,3.79875,4.27295,OK,protein_coding
FAM25C,20.4627,17.5592,23.373,OK,protein_coding
RUFY4,0.190226,0.111422,0.288596,OK,protein_coding
ZNF383,3.11167,2.62575,3.24962,OK,protein_coding
HES4,6.05389,5.57624,6.53215,OK,protein_coding
ZNF669,2.40578,2.16746,2.64467,OK,protein_coding
C19orf35,0.373561,0.29684,0.438514,OK,protein_coding
LRRIQ4,0.017832,0.00316332,0.0316332,OK,protein_coding
CENPP,1.45209,1.2101,1.69419,OK,protein_coding
PLSCR1,71.7609,69.7421,73.5424,OK,protein_coding
C3orf62,3.46928,2.73146,3.51475,OK,protein_coding
ENO4,0.512212,0.425466,0.599269,OK,protein_coding
ZNF559,5.98115,5.43798,6.02251,OK,protein_coding
SBK1,0.315992,0.272066,0.358896,OK,protein_coding
SLC38A3,0.382324,0.252623,0.523185,OK,processed_transcript
GTF2F2,19.2968,18.5405,20.2044,OK,protein_coding
FAM92A1,16.5099,15.5697,17.462,OK,protein_coding
KIAA1797,2.84812,2.71859,2.96718,OK,protein_coding
AC092171.2.1,0.17705,0.0767515,0.260955,OK,antisense
PRR19,0.802713,0.685676,0.919311,OK,protein_coding
ZP3,5.15684,4.59106,5.74156,OK,protein_coding
C10orf99,2.27403,1.95537,2.59743,OK,protein_coding
H3F3C,9.09735,6.99234,8.12846,OK,protein_coding
AC018892.9.1,0.209554,0.114354,0.279258,OK,pseudogene
RP11-152F13.2.1,2.09739,1.919,2.26956,OK,pseudogene
JAKMIP3,0.515691,0.469628,0.561774,OK,protein_coding
PPP3R2,0.00545137,0.0,0.0218296,OK,protein_coding
AC044860.1.1,2.64131,2.34104,2.94144,OK,pseudogene
PDCD1,0.348729,0.254503,0.46108,OK,protein_coding
CLEC2A,2.35399,2.03768,2.67102,OK,protein_coding
GPR21,1.36175,1.02745,1.41274,OK,protein_coding
TCTEX1D4,0.279247,0.195984,0.366854,OK,protein_coding
RP11-467L19.2.1,0.737556,0.414466,1.055,OK,pseudogene
SELL,3.17282,2.86819,3.4846,OK,protein_coding
CHM,6.00751,5.74687,6.25379,OK,protein_coding
XXbac-B33L19.3.1,0.0637068,0.0298631,0.0977317,OK,antisense
MUTED,5.72585,5.031,5.67157,OK,protein_coding
OR4P1P,0.0,0.0,0.010175,OK,pseudogene
SRP72P2,0.168881,0.0666272,0.27125,OK,pseudogene
CERKL,1.04592,0.937316,1.15175,OK,protein_coding
WASF4P,0.999965,0.86015,1.14021,OK,pseudogene
ACTBP11,0.168772,0.0923881,0.23097,OK,pseudogene
SLC24A5,1.6192,1.25447,1.67084,OK,protein_coding
AC022415.1,0.00115879,0.0,0.0251312,OK,protein_coding
CLEC19A,0.0448544,0.0242729,0.0631096,OK,sense_intronic
IER5L,2.72725,2.44759,2.87901,OK,protein_coding
H2AFX,6.53313,6.11861,6.94767,OK,protein_coding
INSC,1.06912,0.905523,1.23531,OK,protein_coding
SERPINA5,13.7065,13.146,14.416,OK,protein_coding
C19orf54,2.93757,2.72102,3.15725,OK,protein_coding
LCTL,0.308833,0.222319,0.406597,OK,protein_coding
NCCRP1,7.04105,6.08403,6.78412,OK,protein_coding
KRTDAP,0.273749,0.101225,0.448252,OK,protein_coding
C22orf34,0.674384,0.567736,0.780993,OK,protein_coding
RP1-273G13.2.1,0.384648,0.0994799,0.64662,OK,pseudogene
COL25A1,4.41455,4.04862,4.74095,OK,protein_coding
FAM83G,3.13177,2.97562,3.27426,OK,protein_coding
C9orf171,0.0623229,0.026704,0.0980218,OK,protein_coding
AC010969.1.1,0.00524085,0.0,0.0119805,OK,antisense
SRSF10,52.7303,51.4853,53.7576,OK,protein_coding
HBA2,8.95379,8.11061,9.80276,OK,protein_coding
DUSP28,2.75573,2.40626,3.11071,OK,protein_coding
C15orf52,9.36379,7.99114,9.69811,OK,protein_coding
NBR1,45.6816,45.6315,47.0589,OK,protein_coding
RALGAPA2,7.30085,6.99648,7.60524,OK,protein_coding
NDOR1,4.16322,3.95684,4.36991,OK,protein_coding
FBLL1,0.54829,0.42396,0.679769,OK,pseudogene
NKAIN2,0.449206,0.359027,0.554287,OK,protein_coding
PAQR9,0.0675973,0.0213316,0.115494,OK,protein_coding
LINC00083,0.0490022,0.0296176,0.0671333,OK,antisense
C12orf63,5.31956,4.84046,5.39123,OK,protein_coding
NPIPP1,36.9267,27.579,30.1334,OK,protein_coding
CLN3,16.8512,16.1441,17.8856,OK,protein_coding
FAM72B,1.15942,0.912856,1.38599,OK,protein_coding
ASAH2,1.00834,0.748362,1.2695,OK,protein_coding
SUMO2,158.619,157.976,163.543,OK,protein_coding
NANOS1,1.26084,1.16097,1.36193,OK,protein_coding
HMX3,0.0430428,0.0280768,0.059109,OK,protein_coding
IGFL3,0.012686,0.0,0.0261906,OK,protein_coding
RP11-578F21.5.1,2.94969,2.55808,3.33822,OK,protein_coding
ZNF177,2.60892,2.41821,2.80124,OK,protein_coding
LDOC1L,5.99739,5.64581,6.08334,OK,protein_coding
DPYD,14.8565,14.4046,15.4166,OK,protein_coding
S100A16,65.2539,63.8667,67.6104,OK,protein_coding
PTAR1,8.7678,8.42756,9.10795,OK,protein_coding
CC2D2B,0.216666,0.147475,0.307212,OK,protein_coding
FAM154B,1.82314,1.25512,2.37938,OK,protein_coding
LINC00319,0.456768,0.395527,0.518123,OK,lincRNA
HILS1,0.598576,0.329886,0.679388,OK,pseudogene
AC064843.3.1,0.00093086,0.0,0.0168495,OK,pseudogene
RHCE,0.362512,0.246318,0.505769,OK,protein_coding
C2orf80,0.0438257,0.0,0.139093,OK,protein_coding
IDO2,0.0787496,0.0496255,0.110113,OK,protein_coding
PARVB,13.1714,12.2535,13.5101,OK,protein_coding
