Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
CTD-2213F21.2.1,0.168247,0.0805318,0.255346,OK,antisense
UPK1A-AS1,0.17048,0.0887852,0.255257,OK,antisense
RP11-1348G14.5.1,0.150419,0.0364648,0.255254,OK,antisense
FOXF2,0.202221,0.14706,0.255104,OK,protein_coding
KCNK10,0.194539,0.137458,0.255027,OK,protein_coding
RP11-209D14.2.1,0.180758,0.105329,0.255008,OK,antisense
CYCSP39,0.138671,0.0,0.2549,OK,pseudogene
CNR2,0.219589,0.184499,0.254727,OK,protein_coding
RP11-563E2.2.1,0.113206,0.0,0.254714,OK,antisense
RP11-513D5.2.1,0.113206,0.0,0.254714,OK,antisense
AC061992.2.1,0.170866,0.0739337,0.254661,OK,antisense
AC002464.1,0.156883,0.0,0.254625,OK,scRNA_pseudogene
KCNQ4,0.209584,0.164848,0.254574,OK,protein_coding
RP11-98O2.1.1,0.15568,0.0579177,0.254556,OK,lincRNA
RP11-132G19.3.1,0.142217,0.0181819,0.254547,OK,pseudogene
ABCG2,0.143529,0.0666263,0.25451,OK,protein_coding
RP11-94C24.8.1,0.159218,0.0674024,0.254487,OK,processed_transcript
HGFAC,0.1723,0.0895572,0.254473,OK,protein_coding
RP11-701B16.2.1,0.0848065,0.0,0.254465,OK,processed_transcript
RP4-545L17.7.1,0.105619,0.0,0.254465,OK,processed_transcript
LHX6,0.168067,0.108401,0.254441,OK,protein_coding
TOB2P1,0.179652,0.105906,0.254427,OK,pseudogene
RP11-744N12.2.1,0.181247,0.10685,0.254406,OK,antisense
RP4-760C5.3.1,0.155026,0.0484404,0.254312,OK,lincRNA
RP11-5N23.3.1,0.159625,0.0565022,0.25426,OK,lincRNA
AC126365.4.1,0.186362,0.111852,0.254209,OK,pseudogene
TRBV11-2,0.12574,0.0,0.254182,OK,lincRNA
AC073479.1.1,0.188906,0.126456,0.254136,OK,processed_transcript
CTD-2126E3.1.1,0.188751,0.120513,0.253939,OK,processed_transcript
GK3P,0.199408,0.144907,0.253923,OK,pseudogene
AC020983.5.1,0.149695,0.0362634,0.253844,OK,pseudogene
RP1-12G14.6.1,0.161589,0.0181317,0.253844,OK,antisense
RP11-50B3.4.1,0.161589,0.0181317,0.253844,OK,antisense
MIR17HG,0.180464,0.0916517,0.253805,OK,non_coding
KRT8P33,0.182493,0.110701,0.253691,OK,pseudogene
RP11-328K4.1.1,0.091442,0.0,0.253663,OK,lincRNA
RP3-432I18.1.1,0.217458,0.0,0.253532,OK,pseudogene
RP11-658F2.3.1,0.168998,0.084499,0.253497,OK,pseudogene
MIR143HG,0.122698,0.0449629,0.253417,OK,lincRNA
RP11-708B6.2.1,0.136449,0.0194927,0.253406,OK,processed_transcript
CTD-2383M3.1.1,0.197532,0.140776,0.253396,OK,processed_transcript
RP11-489O18.1.1,0.15526,0.0550644,0.253296,OK,lincRNA
IGKV1-32,0.17065,0.0211051,0.253261,OK,IG_V_pseudogene
CTD-2001C12.1.1,0.132159,0.0144212,0.253247,OK,lincRNA
LDHAP2,0.180873,0.0932908,0.253218,OK,pseudogene
SLC9A11,0.148315,0.0444249,0.253206,OK,protein_coding
ISCA1P2,0.138422,0.0158161,0.253057,OK,pseudogene
AC078852.2.1,0.164932,0.0297672,0.253021,OK,sense_intronic
NCBP2L,0.117522,0.0,0.253014,OK,protein_coding
RP11-119H12.5.1,0.119133,0.0,0.252994,OK,pseudogene
LRRC46,0.19885,0.14358,0.252975,OK,protein_coding
RP11-474D1.2.1,0.193171,0.130277,0.252891,OK,lincRNA
C3orf25,0.201027,0.150141,0.252864,OK,protein_coding
RP1-199H16.5.1,0.163031,0.130933,0.25284,OK,protein_coding
AC009052.12.1,0.0640764,0.0,0.252809,OK,processed_transcript
AC092614.2.1,0.167483,0.0794284,0.252727,OK,lincRNA
VWA5B2,0.176524,0.095953,0.252726,OK,protein_coding
RP11-546B8.3.1,0.180843,0.105771,0.252675,OK,pseudogene
C5orf39,0.200425,0.149842,0.252675,OK,protein_coding
RP11-736N17.6.1,0.050534,0.0,0.252673,OK,protein_coding
RP4-781L3.1.1,0.0589506,0.0,0.252673,OK,pseudogene
RP11-455B3.1.1,0.147311,0.0,0.252576,OK,lincRNA
AP001065.2.1,0.154999,0.059297,0.252557,OK,processed_transcript
DOK5,0.152971,0.0657805,0.252476,OK,protein_coding
AC113607.1.1,0.157907,0.0645659,0.25247,OK,lincRNA
5S_rRNA,0.14043,0.0,0.252449,OK,rRNA
RP11-385F7.2.1,0.143763,0.0194191,0.252449,OK,antisense
RP13-362E11.2.1,0.146418,0.0180321,0.252449,OK,pseudogene
OR7C1,0.175047,0.0923594,0.252449,OK,protein_coding
CTC-308K20.4.1,0.346004,0.0,0.252449,OK,pseudogene
RP11-105C19.2.1,0.19075,0.126073,0.252146,OK,lincRNA
RP3-499B10.4.1,0.175181,0.0600336,0.252118,OK,antisense
RNASEH2B-AS1,0.155725,0.0525094,0.252045,OK,antisense
C6orf94,0.126357,0.018051,0.252024,OK,protein_coding
RP11-1029M24.1.1,0.144277,0.0359982,0.251987,OK,pseudogene
RP11-1252I4.2.1,0.146414,0.0359982,0.251987,OK,antisense
PDZK1P2,0.176933,0.103057,0.251916,OK,pseudogene
RP11-615J4.4.1,0.152412,0.0314804,0.251844,OK,pseudogene
CTSL1P2,0.141823,0.0167869,0.251803,OK,pseudogene
DPF3,0.0907726,0.035928,0.251678,OK,protein_coding
P2RX5,0.14766,0.0612198,0.251664,OK,protein_coding
CLECL1,0.142911,0.0342833,0.251656,OK,protein_coding
MEG8,0.0592487,0.0,0.251564,OK,lincRNA
CAP1P2,0.186042,0.11646,0.251553,OK,pseudogene
RP11-756H6.1.1,0.152339,0.04791,0.251528,OK,lincRNA
CARM1P1,0.145632,0.0423614,0.251484,OK,pseudogene
RP11-384C4.2.1,0.1568,0.0396996,0.251431,OK,antisense
RP1-92O14.6.1,0.1619,0.0718322,0.251413,OK,antisense
SIGLEC11,0.172992,0.0937273,0.251401,OK,protein_coding
C3orf32,0.161614,0.0720421,0.251396,OK,protein_coding
OR11H7,0.169346,0.0837915,0.251375,OK,polymorphic_pseudogene
AC073343.11.1,0.152597,0.0538577,0.251336,OK,processed_transcript
RP5-1119A7.11.1,0.162925,0.0295661,0.251312,OK,pseudogene
RP11-757C15.3.1,0.172726,0.0886983,0.251312,OK,pseudogene
MCM10,0.161432,0.113681,0.251311,OK,protein_coding
RP11-175P13.2.1,0.1406,0.0157026,0.251241,OK,antisense
CHST4,0.198365,0.14687,0.251234,OK,protein_coding
S1PR4,0.188826,0.123532,0.251182,OK,protein_coding
RP11-49C9.2.1,0.196292,0.140891,0.251153,OK,pseudogene
AC008073.7.1,0.161369,0.0697605,0.251138,OK,antisense
PIK3R5,0.213909,0.176709,0.251112,OK,protein_coding
RP11-732A19.9.1,0.125553,0.0,0.251106,OK,antisense
RP11-536C10.9.1,0.168529,0.0,0.251069,OK,pseudogene
AC073135.7.1,0.177321,0.0,0.251069,OK,pseudogene
RP11-452K12.4.1,0.163704,0.0763953,0.251013,OK,antisense
PNMAL2,0.189699,0.129296,0.250986,OK,protein_coding
FAM196A,0.213099,0.175257,0.250946,OK,protein_coding
AC093038.1.1,0.14192,0.0264132,0.250925,OK,pseudogene
LINC00520,0.148385,0.0454813,0.250861,OK,processed_transcript
RP11-82L18.4.1,0.162266,0.0294996,0.250747,OK,lincRNA
CTC-498M16.2.1,0.151046,0.0313302,0.250641,OK,lincRNA
CTD-2066L21.3.1,0.126377,0.0157971,0.250592,OK,processed_transcript
RP11-6J21.2.1,0.165605,0.0787354,0.250522,OK,lincRNA
AC002303.5.1,0.205321,0.160593,0.250416,OK,antisense
C11orf20,0.136401,0.024336,0.2504,OK,protein_coding
HIST1H4D,0.157013,0.0178847,0.250385,OK,protein_coding
RP11-240B13.2.1,0.197647,0.144167,0.250252,OK,protein_coding
AKAP14,0.0623718,0.0,0.250208,OK,protein_coding
AC072062.3.1,0.126357,0.018051,0.250186,OK,processed_transcript
AC147651.1.1,0.150372,0.0312556,0.250045,OK,lincRNA
RP11-473M14.2.1,0.147489,0.043468,0.249941,OK,pseudogene
RP11-382A20.6.1,0.144877,0.0263073,0.249919,OK,antisense
RP4-710M3.1.1,0.155225,0.039461,0.249919,OK,pseudogene
RP11-3D23.1.1,0.174095,0.0975104,0.24987,OK,pseudogene
PRSS30P,0.166409,0.0881799,0.249848,OK,pseudogene
RP11-867G2.2.1,0.150598,0.0475628,0.249705,OK,lincRNA
RP11-415J8.3.1,0.169423,0.0594535,0.249705,OK,antisense
C8orf77,0.207702,0.164295,0.249484,OK,protein_coding
RP11-1094M14.4.1,0.149704,0.0311813,0.249451,OK,pseudogene
EXOSC3P1,0.143656,0.0262547,0.24942,OK,pseudogene
HK2P1,0.202085,0.15348,0.249405,OK,pseudogene
RP11-43A14.1.1,0.164249,0.0207711,0.249253,OK,sense_intronic
RP5-849L7.1.1,0.182718,0.0,0.249253,OK,pseudogene
RP11-404P21.9.1,0.182718,0.0,0.249253,OK,pseudogene
AL158835.1,0.237823,0.0,0.249253,OK,protein_coding
AL121985.1,0.243624,0.0,0.249253,OK,pseudogene
OR13E1P,0.164453,0.0783084,0.249163,OK,pseudogene
SCXB,0.187524,0.0649868,0.249116,OK,protein_coding
RP5-916L7.1.1,0.209201,0.169376,0.249109,OK,lincRNA
WASIR1,0.17754,0.0996383,0.249096,OK,antisense
MBL1P,0.169592,0.0901012,0.249084,OK,pseudogene
PSMD10P3,0.155867,0.0293021,0.249068,OK,pseudogene
SLC9B1P3,0.152649,0.0578083,0.248946,OK,lincRNA
CTA-282F2.3.1,0.0916352,0.00271853,0.248862,OK,processed_transcript
AP001631.9.1,0.149041,0.0311074,0.24886,OK,antisense
RP11-317G6.1.1,0.149743,0.0473911,0.248803,OK,processed_transcript
CTC-293A9.2.1,0.169737,0.090471,0.248795,LOWDATA,pseudogene
HMGA1P6,0.184313,0.0970598,0.248716,OK,pseudogene
RP11-408A13.1.1,0.178927,0.0648798,0.248706,OK,pseudogene
5S_rRNA,0.125479,0.0,0.248624,OK,rRNA
BRD7P5,0.191627,0.133291,0.248569,OK,pseudogene
7SK,0.163021,0.0207056,0.248467,OK,misc_RNA
AL049779.1,0.163021,0.0207056,0.248467,OK,scRNA_pseudogene
AC022596.2.1,0.17131,0.0881568,0.248442,OK,pseudogene
RPL8P2,0.150022,0.0261501,0.248426,OK,pseudogene
XXbac-BPG248L24.11.1,0.154383,0.0177397,0.248355,OK,pseudogene
CTC-428G20.2.1,0.154383,0.0177397,0.248355,OK,antisense
RP11-347H15.3.1,0.160107,0.0,0.248355,OK,pseudogene
CTNND2,0.103845,0.0563274,0.248244,OK,protein_coding
AC013463.2.1,0.160994,0.0516825,0.248076,OK,antisense
AL353997.4.1,0.157882,0.0723076,0.247912,OK,pseudogene
RP1-290I10.7.1,0.15353,0.0592608,0.247849,OK,lincRNA
OFCC1,0.117924,0.0202935,0.247816,OK,protein_coding
ELMOD1,0.179282,0.115199,0.247745,OK,protein_coding
CHCHD2P8,0.119997,0.0,0.247697,OK,pseudogene
MIR1825,0.0,0.0,0.247686,LOWDATA,miRNA
RP5-1118D24.2.1,0.134841,0.0,0.247686,OK,pseudogene
RP11-77O7.1.1,0.161809,0.0206405,0.247686,OK,pseudogene
RP11-2E17.1.1,0.217974,0.18767,0.247686,OK,antisense
TIGIT,0.134175,0.0526164,0.247621,OK,protein_coding
CLDN14,0.174233,0.100855,0.247619,OK,protein_coding
RP11-256L11.1.1,0.163955,0.06417,0.247513,OK,lincRNA
RP6-201G10.2.1,0.181668,0.114589,0.247513,OK,lincRNA
HOXB13-AS1,0.152668,0.0520926,0.24744,OK,antisense
RP11-843P14.2.1,0.152668,0.0390695,0.24744,OK,antisense
RP11-114F3.5.1,0.152668,0.0390695,0.24744,OK,pseudogene
CTC-347C20.1.1,0.0494853,0.0,0.247434,OK,lincRNA
MIR3180-1,0.184392,0.116967,0.247431,OK,ncrna_host
RP11-941H19.1.1,0.161395,0.0618505,0.247402,OK,pseudogene
RP11-248C1.2.1,0.206482,0.165542,0.247256,OK,processed_transcript
AC018696.1,0.168679,0.0732348,0.247168,OK,pseudogene
AC007285.6.1,0.150577,0.0570259,0.247145,OK,antisense
SEC14L6,0.174875,0.103269,0.247113,OK,protein_coding
RP11-85L21.4.1,0.176688,0.103626,0.247108,OK,processed_transcript
GABRD,0.191985,0.133812,0.247038,OK,protein_coding
RPL35P6,0.152675,0.0352886,0.24702,OK,pseudogene
THRB-IT1,0.189045,0.127232,0.24698,OK,sense_intronic
AC013271.3.1,0.170967,0.0952235,0.246843,OK,processed_transcript
ACTN2,0.113692,0.00765126,0.246811,OK,protein_coding
RP11-826N14.2.1,0.18514,0.121229,0.246787,OK,protein_coding
RP11-177F15.1.1,0.201384,0.153907,0.246704,OK,processed_transcript
DIO1,0.0320734,0.0,0.246681,OK,protein_coding
RP3-486I3.7.1,0.160673,0.0643497,0.246674,OK,processed_transcript
RP11-458F8.3.1,0.077435,0.0,0.246659,OK,pseudogene
PCDHA12,0.20839,0.169657,0.246655,OK,protein_coding
AC007272.3.1,0.164523,0.086249,0.246609,OK,pseudogene
ANKRD20A11P,0.161585,0.0766694,0.246534,OK,pseudogene
FCN1,0.184993,0.123669,0.246522,OK,protein_coding
RP11-20I20.4.1,0.195705,0.143572,0.24651,OK,antisense
RP11-114H23.1.1,0.0790592,0.0,0.246385,OK,processed_transcript
AC010243.1,0.151834,0.017597,0.246358,OK,pseudogene
EPN2-IT1,0.168726,0.0794633,0.246336,OK,sense_intronic
RP11-307P22.1.1,0.152267,0.0535373,0.246272,OK,pseudogene
AC010907.2.1,0.158087,0.0662997,0.246256,OK,antisense
RP11-536G4.2.1,0.0993184,0.0,0.246149,OK,processed_transcript
RP11-616M22.7.1,0.14172,0.0,0.246138,OK,non_coding
RP11-120I21.2.1,0.158436,0.0512787,0.246138,OK,lincRNA
7SK,0.159435,0.0205115,0.246138,OK,misc_RNA
RP11-797H7.3.1,0.16496,0.0820459,0.246138,OK,pseudogene
PTH2R,0.145959,0.0462618,0.246004,OK,protein_coding
GAPDHP31,0.174189,0.0906227,0.245976,OK,pseudogene
PRAME,0.153674,0.0974518,0.2459,OK,protein_coding
TRIM36-IT1,0.166585,0.0819528,0.245858,OK,sense_intronic
TRIM43,0.183749,0.120971,0.245845,OK,protein_coding
AP000354.2.1,0.156416,0.0289149,0.245776,OK,pseudogene
MUC12,0.126862,0.0151442,0.245771,OK,protein_coding
AL138968.1,0.194699,0.146823,0.245768,OK,protein_coding
RP11-300J18.2.1,0.0491464,0.0,0.245732,OK,processed_transcript
NFAM1,0.202375,0.159276,0.24572,OK,protein_coding
CTC-459M5.2.1,0.152998,0.0600617,0.245701,OK,antisense
VDAC1P6,0.168436,0.0767681,0.245658,OK,pseudogene
AC011747.7.1,0.15056,0.0550774,0.245655,OK,antisense
RP11-423O2.1.1,0.187713,0.0982402,0.2456,OK,pseudogene
AC046176.2,0.134085,0.0223254,0.24558,OK,scRNA_pseudogene
RP11-1084E5.1.1,0.115917,0.0,0.24548,OK,antisense
CTD-2653D5.1.1,0.19929,0.151013,0.245396,OK,antisense
C1QTNF9B-AS1,0.160511,0.0747293,0.245334,OK,antisense
CICP6,0.196354,0.146715,0.245326,OK,pseudogene
RP11-270M14.1.1,0.165402,0.0795597,0.245309,OK,pseudogene
AGMO,0.133878,0.0520142,0.245263,OK,protein_coding
RIBC2,0.168314,0.0913225,0.245257,OK,protein_coding
RP11-173M1.1.1,0.110349,0.0,0.245235,OK,pseudogene
AC097468.5.1,0.199632,0.154055,0.245235,OK,processed_transcript
DNAH5,0.183128,0.121028,0.245211,OK,protein_coding
RP11-453M1.1.1,0.137003,0.0188611,0.245195,OK,pseudogene
RP11-304M2.3.1,0.14673,0.044575,0.245163,OK,processed_transcript
AL591385.1,0.23078,0.0,0.245116,OK,scRNA_pseudogene
ZNF835,0.191334,0.137924,0.245036,OK,protein_coding
TPM3P8,0.176736,0.0612473,0.244989,OK,pseudogene
CPA6,0.185579,0.1262,0.244913,OK,protein_coding
5S_rRNA,0.561973,0.0,0.244913,OK,rRNA
RP11-526D8.7.1,0.134487,0.024071,0.244885,OK,pseudogene
ASB11,0.192851,0.140556,0.244839,OK,protein_coding
MTND2P29,0.133542,0.0152999,0.244799,OK,pseudogene
RP11-206L10.4.1,0.146716,0.028788,0.244698,OK,lincRNA
RP11-403I13.5.1,0.169337,0.0917568,0.244685,OK,processed_transcript
RP11-473L15.2.1,0.19026,0.1359,0.24462,OK,lincRNA
KRTAP5-2,0.172649,0.107905,0.244586,OK,protein_coding
SPNS3,0.188228,0.131951,0.244576,OK,protein_coding
AC104088.1.1,0.137893,0.0257399,0.244529,OK,lincRNA
RP11-103F13.3.1,0.139013,0.0257399,0.244529,OK,pseudogene
EGR2,0.187576,0.130674,0.244486,OK,protein_coding
RP13-152O15.5.1,0.297306,0.0,0.244392,OK,antisense
RP1-90L6.2.1,0.211946,0.179217,0.244386,OK,lincRNA
RP11-744I24.1.1,0.177768,0.147065,0.244379,OK,protein_coding
PPYR1,0.185098,0.126923,0.244373,OK,protein_coding
CTSL1P7,0.13368,0.016287,0.244305,OK,pseudogene
TMEM171,0.176993,0.109995,0.244305,OK,protein_coding
RP11-687M24.8.1,0.148679,0.0508812,0.24423,OK,protein_coding
MRPL35P2,0.135012,0.0256895,0.24405,OK,pseudogene
RP11-362K2.2.1,0.142412,0.0496358,0.244031,OK,protein_coding
UTS2D,0.163676,0.103743,0.244013,OK,protein_coding
RP11-48B3.3.1,0.203456,0.162087,0.244003,OK,lincRNA
AC110926.4.1,0.198216,0.151023,0.243959,OK,pseudogene
RP11-379F4.1.1,0.15599,0.020321,0.243852,OK,pseudogene
AC004987.8.1,0.177288,0.109477,0.243836,OK,pseudogene
SPOCK3,0.0499167,0.0273349,0.243813,OK,protein_coding
KB-1107E3.1.1,0.081267,0.0,0.243801,OK,antisense
RP11-21K20.1.1,0.158871,0.0672335,0.243721,OK,pseudogene
AC109631.1.1,0.159141,0.0672335,0.243721,OK,pseudogene
DNAH12,0.175679,0.107917,0.243624,OK,protein_coding
RP11-182J1.14.1,0.166057,0.0812001,0.2436,OK,pseudogene
AP000357.5.1,0.148744,0.038459,0.243574,OK,pseudogene
RP4-713B5.2.1,0.148744,0.038459,0.243574,OK,pseudogene
PABPC1P1,0.157262,0.0553429,0.243509,OK,pseudogene
GOLGA8F,0.125581,0.0436464,0.243414,OK,protein_coding
RP11-46H11.10.1,0.112398,0.0,0.243371,OK,processed_transcript
AC005041.9.1,0.121885,0.0540938,0.243285,OK,processed_transcript
MIR1281,0.0,0.0,0.243099,LOWDATA,miRNA
U1,0.128042,0.0,0.243099,OK,snRNA
C17orf84,0.143037,0.0303874,0.243099,OK,protein_coding
OXT,0.148268,0.038384,0.243099,OK,protein_coding
RP11-490D19.8.1,0.224782,0.0,0.243099,OK,pseudogene
U2,0.290233,0.0,0.243099,OK,snRNA
AC018892.7.1,0.0742783,0.0,0.243093,OK,pseudogene
RP11-762I7.5.1,0.145454,0.0491225,0.242799,OK,protein_coding
KIF14,0.21329,0.184079,0.242731,OK,protein_coding
RP11-739P1.2.1,0.172524,0.0633152,0.242708,OK,sense_intronic
CTD-2340D6.1.1,0.145215,0.0441255,0.24269,OK,sense_intronic
RP11-76I14.1.1,0.15884,0.0782441,0.24259,OK,lincRNA
CTC-431G16.2.1,0.147883,0.0285377,0.24257,OK,antisense
RP11-279F6.1.1,0.165633,0.0884266,0.242561,OK,lincRNA
CTD-2013N17.1.1,0.163181,0.0808515,0.242554,OK,pseudogene
AC004449.6.1,0.142107,0.0303172,0.242538,OK,sense_overlapping
RP11-219G10.3.1,0.06506,0.00808666,0.242522,OK,processed_transcript
RP1-144F13.4.1,0.0987392,0.0,0.242406,OK,pseudogene
LINC00230A,0.188598,0.132501,0.242381,OK,lincRNA
PCDHB12,0.198212,0.154295,0.242365,OK,protein_coding
RP11-247L20.3.1,0.132165,0.0220274,0.242302,OK,lincRNA
RP11-125M16.1.1,0.165651,0.0807611,0.242283,OK,lincRNA
RP11-255G12.2.1,0.161555,0.0726606,0.242202,OK,processed_transcript
CHRNA7,0.156676,0.0806886,0.242066,OK,protein_coding
FAM186B,0.168652,0.0963644,0.242025,OK,protein_coding
CHCHD2P4,0.141508,0.0302473,0.241979,OK,pseudogene
CTD-2501E16.2.1,0.141508,0.0302473,0.241979,OK,antisense
PRICKLE2-AS3,0.193503,0.144632,0.24193,OK,antisense
HAS2-AS1,0.125397,0.0175693,0.241881,OK,antisense
U2,0.141711,0.0,0.241819,OK,snRNA
RP11-240E2.2.1,0.146185,0.0172728,0.241819,OK,pseudogene
FGF22,0.129804,0.0211811,0.241801,OK,protein_coding
TMOD4,0.157095,0.0717604,0.241744,OK,protein_coding
CTD-2339L15.3.1,0.133802,0.0254406,0.241686,OK,sense_intronic
AC019109.1.1,0.180468,0.119085,0.241672,OK,pseudogene
AC007687.1,0.432531,0.0,0.241608,OK,rRNA_pseudogene
ADD2,0.111478,0.0459148,0.24157,OK,protein_coding
RP11-460N11.6.1,0.149756,0.0525094,0.241543,OK,pseudogene
RP11-434D9.1.1,0.16126,0.0810999,0.241477,OK,processed_transcript
RP11-466F5.9.1,0.131362,0.0150889,0.241422,OK,pseudogene
PCSK1,0.171406,0.101352,0.241329,OK,protein_coding
RP4-803A2.1.1,0.125517,0.0200253,0.241299,OK,pseudogene
CDHR5,0.0917455,0.0127166,0.241272,OK,protein_coding
RP11-1M18.1.1,0.146391,0.0380871,0.241218,OK,lincRNA
CXorf58,0.169558,0.101735,0.241189,OK,protein_coding
GAPDHP20,0.160051,0.0782165,0.241168,OK,pseudogene
HSPD1P21,0.219048,0.0,0.241114,OK,pseudogene
RP11-6F2.6.1,0.126629,0.0178552,0.241102,OK,lincRNA
HFM1,0.156666,0.075388,0.241074,OK,protein_coding
HPSE2,0.188898,0.136812,0.241052,OK,protein_coding
AC133965.1.1,0.131325,0.0185414,0.241039,OK,pseudogene
RP11-648O15.1.1,0.185686,0.124043,0.240999,OK,pseudogene
RP11-513P18.2.1,0.174762,0.106021,0.240957,OK,pseudogene
RP11-125H8.1.1,0.1735,0.111205,0.240943,OK,pseudogene
LOXL4,0.203603,0.165305,0.24077,OK,protein_coding
RP11-91I20.3.1,0.16595,0.0918018,0.240754,OK,lincRNA
RP11-148B6.3.1,0.0932261,0.0,0.240753,LOWDATA,pseudogene
RP11-176D17.3.1,0.14593,0.0380135,0.240752,OK,processed_transcript
HAL,0.134574,0.0955509,0.240739,OK,protein_coding
RP11-327I22.6.1,0.144643,0.0171824,0.240553,OK,lincRNA
U3,0.27686,0.0,0.240553,OK,snoRNA
AC112518.2,0.27686,0.0,0.240553,OK,scRNA_pseudogene
RP11-25I15.2.1,0.125541,0.0181505,0.240479,OK,lincRNA
RP11-286O18.1.1,0.103031,0.0,0.240405,OK,antisense
AC010492.2.1,0.16313,0.0801336,0.240401,OK,pseudogene
RP11-144C15.1.1,0.0763243,0.0,0.240298,OK,pseudogene
RCC2P6,0.181055,0.118036,0.240289,OK,pseudogene
CHRM3,0.166567,0.0964523,0.240249,OK,protein_coding
RP11-119F7.5.1,0.19,0.137279,0.240239,OK,sense_overlapping
AC019050.1.1,0.139642,0.0266816,0.240134,OK,pseudogene
AC006946.12.1,0.150543,0.0200112,0.240134,OK,pseudogene
RP11-779O18.2.1,0.159664,0.0711509,0.240134,OK,pseudogene
RP11-81H14.2.1,0.149098,0.05883,0.240077,OK,lincRNA
RP11-543C4.1.1,0.172848,0.0947595,0.240057,OK,lincRNA
RP11-319G9.5.1,0.155901,0.0662161,0.240033,OK,sense_intronic
RP11-730A19.5.1,0.159076,0.0744931,0.240033,OK,pseudogene
SH2D1A,0.0920698,0.0438275,0.24002,OK,protein_coding
RBM24,0.161531,0.0968094,0.240008,OK,protein_coding
RP11-524O1.4.1,0.16969,0.0626105,0.240007,OK,antisense
RP11-420G6.3.1,0.150692,0.0282308,0.239962,OK,processed_transcript
RP5-831K15.1.1,0.162376,0.0710546,0.239809,OK,pseudogene
TLL1,0.167848,0.108984,0.239779,OK,protein_coding
TERC,0.139157,0.0299711,0.239769,OK,misc_RNA
RPSAP55,0.162962,0.0749278,0.239769,OK,pseudogene
RP11-163F15.1.1,0.138365,0.0342452,0.239717,OK,lincRNA
PLA2G2C,0.117966,0.0258631,0.23971,OK,protein_coding
CACNG8,0.212508,0.185922,0.239701,OK,protein_coding
SFRP5,0.184958,0.125124,0.239524,OK,protein_coding
RP11-166N17.3.1,0.137074,0.0281703,0.239447,OK,antisense
RP5-931K24.3.1,0.192515,0.143141,0.239436,OK,sense_overlapping
RP6-218J18.2.1,0.178324,0.111459,0.23943,OK,pseudogene
RP11-656E20.5.1,0.149495,0.0199504,0.239404,OK,antisense
RP11-369C8.1.1,0.109256,0.0,0.23934,OK,lincRNA
RP11-391J2.3.1,0.134186,0.0170929,0.239301,OK,antisense
RP11-204P2.3.1,0.143132,0.0170929,0.239301,OK,antisense
RP11-30L15.6.1,0.145015,0.0341858,0.239301,OK,sense_overlapping
RP11-671M22.5.1,0.204499,0.169773,0.239287,OK,pseudogene
IMPG1,0.182072,0.124838,0.239209,OK,protein_coding
RP11-448G4.4.1,0.128136,0.0,0.239162,OK,antisense
RP11-1041F24.1.1,0.183305,0.0,0.239162,OK,lincRNA
CYP4F2,0.180302,0.121754,0.239161,OK,protein_coding
MSTN,0.191666,0.141985,0.239132,OK,protein_coding
AP000640.10.1,0.162775,0.074672,0.23895,OK,antisense
MCFD2P1,0.0398185,0.0,0.238937,OK,pseudogene
TRAV19,0.148978,0.0281099,0.238935,OK,TR_V_gene
MB,0.156601,0.0693346,0.238819,OK,protein_coding
MKX,0.152891,0.0936461,0.238778,OK,protein_coding
RP11-445H22.4.1,0.146519,0.0501346,0.238748,OK,antisense
CRHR2,0.128277,0.0227788,0.238739,OK,protein_coding
7SK,0.120146,0.0,0.238679,LOWDATA,misc_RNA
RP11-150L8.3.1,0.142387,0.0170485,0.238679,OK,pseudogene
KIAA0226L,0.140269,0.0933834,0.238635,OK,protein_coding
RP11-420G6.4.1,0.172632,0.106696,0.238622,OK,lincRNA
AF121898.3.1,0.168576,0.098564,0.238562,OK,processed_transcript
RP4-791M13.4.1,0.129862,0.0355178,0.238537,OK,antisense
RP11-59J5.1.1,0.0894234,0.0,0.238466,OK,lincRNA
RP11-320M2.1.1,0.172953,0.110871,0.238443,OK,processed_transcript
CCRL2,0.171484,0.104918,0.238439,OK,protein_coding
RP11-303E16.3.1,0.097551,0.0,0.238398,OK,antisense
SLC6A11,0.189776,0.141261,0.238384,OK,protein_coding
RGS18,0.149643,0.07756,0.238271,OK,protein_coding
AL020996.1,0.185599,0.133136,0.238243,OK,protein_coding
RP11-1277H1.1.1,0.170582,0.10312,0.238172,OK,protein_coding
RP11-554D15.4.1,0.137444,0.0297672,0.238138,OK,lincRNA
SIAH2-AS1,0.137444,0.0297672,0.238138,OK,antisense
CTD-2385L22.1.1,0.119068,0.0198446,0.238135,OK,antisense
NOX5,0.179386,0.123403,0.238089,OK,protein_coding
HBZ,0.154742,0.0714192,0.238064,OK,protein_coding
RP11-504A18.1.1,0.174662,0.106884,0.238061,OK,lincRNA
AC002542.2.1,0.264442,0.0,0.238061,OK,pseudogene
RP11-481A12.6.1,0.147439,0.0198298,0.237958,OK,pseudogene
AC108868.4.1,0.108202,0.0,0.237942,OK,pseudogene
SHANK2-AS3,0.178017,0.116999,0.237899,OK,antisense
AC074366.3.1,0.138048,0.0356721,0.237814,OK,antisense
KRT18P34,0.171147,0.103365,0.237739,OK,pseudogene
RP11-630D6.5.1,0.178938,0.116861,0.237617,OK,antisense
