Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
RPL9P16,0.0377551,0.0,0.0720622,OK,pseudogene
IQCF5,0.241849,0.0,0.477107,OK,protein_coding
C10orf105,3.42031,3.18444,3.65688,OK,protein_coding
ARHGEF33,0.927515,0.622172,1.23496,OK,protein_coding
RP11-182L21.4.1,0.0407101,0.0,0.0882967,OK,pseudogene
AC007347.1,6.38358,5.67413,7.10116,LOWDATA,pseudogene
C12orf71,0.0544382,0.0,0.145169,OK,protein_coding
RP11-247C2.1.1,0.289046,0.0,0.576093,OK,pseudogene
IFRD2,11.4382,10.3888,12.4892,OK,protein_coding
AC090616.2.1,0.0693086,0.0258276,0.120529,OK,protein_coding
CAPN14,0.0136312,0.0,0.0356765,OK,protein_coding
ZBED1,14.9457,14.2894,15.6314,OK,protein_coding
LRRC37BP1,17.9762,16.8631,19.1139,OK,processed_transcript
CTD-2574D22.5.1,0.157283,0.0,0.314565,OK,processed_transcript
RP1-139D8.6.1,4.92966e-14,0.0,0.049347,LOWDATA,protein_coding
TOMM6,87.3698,83.0295,92.1354,OK,protein_coding
ABHD11-AS2,0.59117,0.0851235,0.72355,OK,antisense
HNRNPUL2,18.8346,17.8917,19.8929,OK,protein_coding
AC004870.5.1,0.110883,0.0308838,0.185303,OK,pseudogene
METTL12,1.62398,1.26011,1.88959,OK,protein_coding
RP11-144J4.3.1,0.150243,0.0268634,0.268634,OK,pseudogene
HNRNPA1P15,0.110186,0.0283745,0.184434,OK,pseudogene
SEPT7P2,17.9255,15.5176,18.5657,OK,pseudogene
RP11-544I20.2.1,0.655093,0.508791,0.801378,OK,antisense
RP11-174G6.1.1,0.289165,0.103651,0.456065,OK,antisense
AC112512.1,0.030661,0.0,0.0572259,OK,protein_coding
RP11-726G1.1.1,0.636851,0.55848,0.715599,OK,pseudogene
AP002380.1,0.123983,0.05601,0.1867,OK,protein_coding
POLR2J4,40.6601,36.5741,44.8099,OK,pseudogene
AC010468.1.1,17.6716,12.4695,15.1701,OK,pseudogene
MS4A4E,2.08481,1.52235,2.63431,OK,protein_coding
RP11-480I12.5.1,1.19375,0.82264,1.56451,OK,pseudogene
RP11-1036E20.9.1,0.108582,0.0631219,0.150521,OK,processed_transcript
RP11-37N22.1.1,0.166818,0.079781,0.25074,OK,lincRNA
RP11-464O2.5.1,0.142086,0.0356538,0.23175,OK,pseudogene
CYCSP55,0.0844446,0.0,0.13138,OK,pseudogene
RP5-1053E7.3.1,0.173739,0.0243645,0.316739,OK,pseudogene
FER1L6,0.00240878,0.0,0.0116517,OK,protein_coding
AC008265.2.1,0.00338153,0.0,0.0263778,OK,pseudogene
RP11-944L7.2.1,3.51851,2.55136,3.65195,OK,pseudogene
HMGB1P4,3.71785,0.0,11.5785,OK,pseudogene
KRT16P3,0.0178577,0.0,0.0428589,OK,pseudogene
RP11-944L7.3.1,0.0159191,0.0,0.0384739,OK,pseudogene
DDX12P,2.24868,2.03925,2.46243,OK,pseudogene
MTCP1,3.53571,1.83337,3.53385,OK,protein_coding
AC008088.2.1,3.7357,3.17099,4.30121,OK,pseudogene
RP11-261C10.3.1,188.458,26.8519,31.4647,OK,processed_transcript
RAD51AP2,0.0154877,0.00365729,0.0292583,OK,protein_coding
AC007952.2,0.0,0.0,0.283745,OK,protein_coding
RP11-115L11.1.1,0.177809,0.0409002,0.306751,OK,pseudogene
C12orf33,0.14664,0.0806527,0.21263,OK,processed_transcript
RP11-509M23.1.1,0.00393725,0.0,0.108668,OK,pseudogene
AC011481.1,0.0766733,0.0,0.144507,OK,protein_coding
KRT16P1,0.00355458,0.0,0.0651405,OK,pseudogene
EVPLL,0.00762771,0.0,0.0205117,OK,protein_coding
DCDC2C,0.227224,0.0754364,0.391158,OK,protein_coding
SRSF9P1,0.0420509,0.0,0.077093,OK,pseudogene
AC004540.5.1,0.907552,0.634298,1.18093,OK,processed_transcript
AC005082.1,1.81905,0.211159,1.31974,OK,protein_coding
SMTNL1,0.00805637,0.0,0.0511081,OK,protein_coding
RP11-314J18.5.1,0.0373423,0.0,0.0715574,OK,pseudogene
RP11-328E22.11.1,0.0240039,0.0,0.0880194,OK,pseudogene
TMEM14D,0.426169,0.0394776,0.631641,OK,pseudogene
FAM177A2,0.109987,0.0,0.21046,OK,pseudogene
XXyac-YM21GA2.7.1,0.0376744,0.00676254,0.0676254,OK,antisense
RPS9P1,0.903894,0.397146,1.07463,OK,pseudogene
CTD-2299I21.1.1,0.0168862,0.0,0.0403349,OK,pseudogene
USP8P1,0.0183027,0.00427891,0.0342313,OK,pseudogene
LINC00243,0.0823399,0.0147595,0.213876,OK,processed_transcript
RPSAP55,0.144886,0.046643,0.233215,OK,pseudogene
C17orf84,0.240224,0.0315272,0.441381,OK,protein_coding
C14orf182,0.174771,0.10972,0.239659,OK,protein_coding
RP11-229M1.2.1,0.121022,0.0183802,0.220563,OK,pseudogene
RPL23AP3,0.227152,0.0291021,0.407429,OK,pseudogene
XX-FW80269A6.1.1,0.0492998,0.0,0.0847703,OK,lincRNA
RP11-53I6.1.1,0.1266,0.0,0.245717,OK,pseudogene
AC104472.1,0.118752,0.0602264,0.172075,OK,protein_coding
AC003102.1,0.376797,0.237609,0.52274,OK,protein_coding
HLA-F-AS1,4.90398,3.42624,4.73085,OK,processed_transcript
RP3-507I15.1.1,0.0334061,0.0,0.0736203,OK,pseudogene
AC103681.1,1.01094,0.744488,1.27731,OK,protein_coding
RP11-1212A22.2.1,17.9443,15.8598,20.0308,OK,protein_coding
ZSWIM7,15.4482,14.0501,16.8967,OK,protein_coding
AC113167.1.1,0.209149,0.046643,0.349823,OK,lincRNA
RP11-428C6.1.1,1.40825,1.20315,1.61388,OK,protein_coding
TBC1D26,0.20336,0.0752384,0.331284,OK,protein_coding
LRRC69,0.554779,0.280077,0.80012,OK,protein_coding
AP000318.2.1,1.55045,1.00841,2.09366,OK,processed_transcript
ISPD,0.90093,0.702465,1.09968,OK,protein_coding
RP11-355K23B.1.1,0.0701108,0.0198539,0.119123,OK,pseudogene
RP11-467M13.1.1,21.1815,19.6441,22.7217,OK,protein_coding
AC005323.1.1,0.0645153,0.0,0.111031,OK,protein_coding
RP11-40H20.1.1,1.14124,0.574584,1.31941,OK,pseudogene
PPIAP29,12.1985,6.44141,8.95247,OK,pseudogene
VDAC2P1,0.0181219,0.0,0.0426506,OK,pseudogene
RP11-274J2.1.1,0.0585424,0.00916538,0.100819,OK,pseudogene
RP11-481A12.5.1,5.0309,4.32391,5.64885,OK,pseudogene
AL591516.5,4.65368,0.337123,1.55076,OK,pseudogene
RPL7AP26,0.0127337,0.0,0.0335049,OK,pseudogene
AKAP16BP,0.0108413,0.0,0.0550644,OK,pseudogene
AC129492.6.1,0.076728,0.025576,0.12788,OK,protein_coding
RP11-446H13.2.1,0.456935,0.118176,0.679511,OK,pseudogene
CTA-972D3.1.1,0.430368,0.160502,0.664938,OK,pseudogene
HSPD1P7,0.0214789,0.0,0.0484689,OK,pseudogene
CHCHD2P2,0.316685,0.0,0.50915,OK,pseudogene
DNAJA1P3,0.0693073,0.0229096,0.126003,OK,pseudogene
ACSM4,0.00703659,0.0,0.0594753,OK,protein_coding
C22orf29,3.70092,3.37816,4.02573,OK,protein_coding
AL645728.1,1.3703,0.895509,1.5638,OK,protein_coding
AC099544.2.1,0.40787,0.0901971,0.63138,OK,pseudogene
COL28A1,2.73706,2.44129,3.02754,OK,protein_coding
AL137003.1,0.407189,0.306736,0.510072,OK,protein_coding
AL591684.1,0.0798129,0.0308915,0.131289,OK,protein_coding
PHB2,84.8508,82.9974,88.3117,OK,protein_coding
RP1-257A7.4.1,0.0901627,0.0,0.304894,OK,processed_transcript
AC114730.5.1,0.214639,0.0511479,0.358036,OK,antisense
CTD-2173J9.3.1,0.0533313,0.015477,0.092862,OK,pseudogene
RP11-353J17.2.1,0.0182718,0.0,0.0945121,OK,protein_coding
AC073621.1.1,209.558,203.79,218.158,OK,pseudogene
GNL3LP1,0.375301,0.232108,0.522243,OK,pseudogene
AL603965.1,0.0798937,0.0308915,0.131289,OK,protein_coding
RP11-331G2.4.1,0.0506855,0.0,0.203009,OK,pseudogene
LOC678655.1,39.2326,36.6855,41.8036,OK,processed_transcript
NEURL4,6.42543,6.09752,6.77672,OK,protein_coding
GRID2IP,0.0803263,0.0383485,0.122603,OK,protein_coding
LL0XNC01-19D8.1.1,0.0168539,0.0,0.0953475,OK,protein_coding
PRDX2P1,0.0533852,0.0,0.115618,OK,pseudogene
RP11-609K12.2.1,0.570875,0.174612,0.669347,OK,pseudogene
RP3-380B8.1.1,0.00976633,0.0,0.0255211,OK,pseudogene
RPL21P2,0.035895,0.0,0.056631,OK,pseudogene
RP11-144G6.9.1,0.0883416,0.0386705,0.13148,OK,pseudogene
C9orf38,0.0679048,0.0345679,0.103704,OK,protein_coding
AC027763.2.1,4.17096,2.7483,3.96725,OK,protein_coding
AC025171.1.1,0.236396,0.131651,0.350307,OK,lincRNA
RP3-377O6.1.1,0.0650281,0.00918044,0.128526,OK,pseudogene
RP11-471G13.2.1,0.0310527,0.0,0.0633477,OK,pseudogene
RP11-522H2.3.1,2.84435,1.88909,2.89458,OK,pseudogene
RPS5P3,0.0066497,0.0,0.06633,OK,pseudogene
RP13-138P15.3.1,0.0189767,0.0,0.0632558,OK,pseudogene
EEF1A1P29,0.763183,0.472218,0.907156,OK,pseudogene
IFITM8P,0.0119354,0.0,0.103704,OK,pseudogene
RP11-342C24.6.1,0.202367,0.123816,0.278586,OK,pseudogene
AC004148.1,3.91995,3.31311,4.22439,OK,protein_coding
TERF1P4,0.532411,0.317591,0.720687,OK,pseudogene
RP11-217H19.1.1,0.0463115,0.0,0.0817186,OK,pseudogene
TTC3P1,4.8958,4.38042,5.35281,OK,pseudogene
CXorf49B,0.121402,0.0,0.242098,OK,lincRNA
UBXN2B,5.03946,4.50641,5.57441,OK,protein_coding
CXorf49,0.121402,0.0,0.242098,OK,lincRNA
AL590763.5.1,0.0101749,0.0,0.0508746,OK,pseudogene
RP3-420J14.1.1,0.284293,0.162019,0.394922,OK,pseudogene
CBWD7,7.5113,6.59711,8.42734,OK,protein_coding
RP11-35D5.1.1,0.0266236,0.0,0.133118,OK,pseudogene
RP11-292B8.1.1,1.16366,0.94597,1.38244,OK,pseudogene
RP11-313J2.1.1,0.278833,0.15946,0.39396,OK,pseudogene
ABCD1P2,0.00976633,0.0,0.0255211,OK,pseudogene
AC141586.5.1,1.96952,1.46296,2.48708,OK,pseudogene
RP11-1023L17.2.1,0.0746356,0.036142,0.115957,OK,pseudogene
RP11-1023L17.1.1,17.274,11.6465,14.5567,OK,pseudogene
RP11-629N8.3.1,0.249131,0.0693706,0.416224,OK,antisense
LINC00269,0.087148,0.0438741,0.131622,OK,lincRNA
RP13-487C10.1.1,0.0182353,0.00426417,0.0341134,OK,pseudogene
MAPK6PS4,0.0141096,0.0,0.0318665,OK,pseudogene
MUC5AC,0.00715782,0.0,0.0169738,OK,protein_coding
MSMP,5.05323,4.2747,5.84647,OK,protein_coding
GOLGA6B,0.0424757,0.0,0.222432,OK,protein_coding
FAM166B,0.379277,0.169778,0.589158,OK,protein_coding
GUSBP4,8.90402,8.25636,9.55175,OK,processed_transcript
PEX26,5.74098,5.19,6.27,OK,protein_coding
AC091878.1.1,0.580108,0.463945,0.69705,OK,lincRNA
YWHAZP6,0.183213,0.0557425,0.297294,OK,pseudogene
AP000269.1,0.161397,0.119998,0.199996,OK,pseudogene
FAM205B,0.202505,0.0,0.540014,OK,protein_coding
RP11-316O1.1.1,0.0124887,0.0,0.0315029,OK,pseudogene
RBMXP2,1.02454,0.687984,1.20106,OK,pseudogene
C5orf49,0.589459,0.405183,0.775706,OK,protein_coding
UBE2QL1,2.99748,2.70061,3.22432,OK,protein_coding
UBA52P6,0.0762236,0.0,0.142615,OK,pseudogene
CYP51P3,0.0111495,0.0,0.0286129,OK,pseudogene
RP11-490C5.1.1,0.0115535,0.0,0.0367109,OK,pseudogene
RP11-54D18.2.1,0.31993,0.187716,0.464686,OK,pseudogene
RP11-266K4.9.1,9.84143,8.60346,11.0801,OK,lincRNA
AL137145.2,0.156646,0.106128,0.207834,OK,protein_coding
RP11-43F13.3.1,0.550425,0.450127,0.647846,OK,antisense
FASTKD5,2.80531,2.53753,3.06852,OK,protein_coding
GOLGA8B,35.5057,31.0367,33.615,OK,protein_coding
C14orf167,11.4988,10.6699,12.3335,OK,processed_transcript
RP1-84O15.1.1,0.0137853,0.0,0.0418426,OK,pseudogene
LA16c-60G3.8.1,0.13983,0.0843702,0.192846,OK,pseudogene
GAGE12G,0.0304533,0.0,0.0516879,OK,protein_coding
LA16c-60H5.7.1,0.098874,0.0259671,0.168786,OK,pseudogene
HOMEZ,2.82462,2.1192,3.9552,OK,protein_coding
GAGE10,0.166469,0.0253155,0.303786,OK,protein_coding
C14orf164,0.299314,0.126027,0.648047,OK,protein_coding
HMGB3P24,0.409615,0.153277,0.635005,OK,pseudogene
RP11-198M15.1.1,0.850108,0.415871,1.10206,OK,pseudogene
RP11-613H2.1.1,0.0133716,0.0,0.0333545,OK,pseudogene
TMCO5B,0.0631088,0.0,0.222189,OK,pseudogene
RP11-62E14.2.1,0.105379,0.0,0.205471,OK,pseudogene
AC051642.1,2.2467,1.98698,2.5085,LOWDATA,protein_coding
DDX3X,65.1411,64.2595,67.6553,OK,protein_coding
CTD-3092A11.1.1,4.7545,4.1139,5.39601,OK,pseudogene
ULK4P1,1.7831,1.25999,2.14997,OK,processed_transcript
VPS16,16.1785,13.7517,15.5918,OK,protein_coding
RBBP4P3,0.0105328,0.0,0.0106073,OK,pseudogene
RP6-60B16.1.1,0.0133062,0.0,0.0332189,OK,pseudogene
NPM1P12,0.0352926,0.0,0.0816532,OK,pseudogene
RPL6P30,0.0657897,0.0,0.126401,OK,pseudogene
THUMPD1P1,0.00815982,0.0,0.0261667,OK,pseudogene
RP11-98L4.1.1,0.159519,0.0663839,0.243408,OK,pseudogene
RP11-1396O13.18.1,0.0182968,0.0,0.0287034,OK,pseudogene
ASS1P10,0.161896,0.0787601,0.249407,OK,pseudogene
GPX1P2,0.159036,0.0224749,0.292173,OK,pseudogene
KRT18P23,0.0253023,0.0,0.0530778,OK,pseudogene
ZNF705C,0.00855166,0.0,0.0306406,OK,pseudogene
ZNF705D,0.00581964,0.0,0.0201655,OK,protein_coding
AF131215.1,0.0069046,0.0,0.0187514,OK,protein_coding
SLC25A5P1,0.364342,0.166834,0.530837,OK,pseudogene
MRPL3P1,0.27188,0.131847,0.408725,OK,pseudogene
PPIAP1,0.0140833,0.0,0.0823776,OK,pseudogene
FAM90A24P,0.254601,0.160418,0.348463,OK,pseudogene
ZNF705B,0.00817389,0.0,0.0408363,OK,protein_coding
FAM90A22P,5.11499e-11,0.0,0.0195265,OK,pseudogene
TMED11P,0.0,0.0,0.194529,OK,pseudogene
ZNF705G,0.00514024,0.0,0.0458324,OK,protein_coding
FAM90A5,0.0396388,0.0,0.0894394,OK,pseudogene
FAM66B,4.5746,3.59516,4.56528,OK,processed_transcript
MYL5,6.38101,4.42183,5.86872,OK,protein_coding
RP5-1057J7.1.1,0.0566528,0.0,0.148041,OK,pseudogene
LINC00478,107.84,99.8775,115.775,OK,processed_transcript
ACTG1P3,0.969367,0.623526,1.19815,OK,pseudogene
LINC00516,0.013127,0.0,0.102921,OK,lincRNA
SCRT2,0.286726,0.222112,0.355379,OK,protein_coding
HMGB3P7,0.471222,0.178327,0.646437,OK,pseudogene
LL22NC01-81G9.3.1,0.035355,0.0,0.0823776,OK,antisense
GOLGA6L6,0.0646028,0.0366212,0.0932176,OK,protein_coding
PSMA6P1,1.05729,0.706301,1.41334,OK,pseudogene
MIR17HG,0.131581,0.0438875,0.204808,OK,non_coding
ZNF407,2.13857,1.99367,2.28522,OK,protein_coding
MCM3AP-AS1,1.28169,1.04561,1.48804,OK,processed_transcript
NPEPL1,36.6501,35.2328,38.4238,OK,protein_coding
CTAGE12P,0.0284725,0.00577353,0.0519618,OK,pseudogene
BX322557.10.1,6.32828,5.43192,7.22464,OK,processed_transcript
SRMP1,0.0200715,0.0,0.0461687,OK,pseudogene
RP5-890O15.3.1,0.0140022,0.0,0.0315638,OK,pseudogene
RP5-981L23.1.1,0.666508,0.505025,0.828589,OK,pseudogene
KRTAP10-4,0.0,0.0,0.0197102,OK,protein_coding
BCRP4,0.333952,0.164888,0.494664,OK,pseudogene
RP11-9H16.1.1,0.057882,0.0,0.108784,OK,pseudogene
AP001053.11.1,0.220621,0.114855,0.326235,OK,antisense
AL136218.1,2.47417,0.311349,4.35888,OK,protein_coding
AP000354.2.1,0.0401692,0.0,0.0599989,OK,pseudogene
RPL27AP,0.118432,0.0,0.219169,OK,pseudogene
RPL17,936.789,935.528,964.58,OK,protein_coding
SKOR2,0.00972992,0.0,0.0500317,OK,protein_coding
SIAH3,0.0603325,0.0249344,0.0960772,OK,protein_coding
RCN1P1,0.0172498,0.0,0.0410234,OK,pseudogene
CES5AP1,0.312679,0.0700561,0.591091,OK,pseudogene
OR7E37P,0.0764911,0.0,0.139135,OK,pseudogene
BCRP3,1.91519,1.36216,2.07681,OK,pseudogene
CALM2P3,0.075113,0.0,0.152346,OK,pseudogene
RP11-350A18.1.1,0.533231,0.027483,2.14421,OK,lincRNA
HNRNPA1P7,125.871,121.31,131.318,OK,pseudogene
XXbac-B562F10.11.1,1.28775,0.975696,1.47154,OK,pseudogene
AP001619.1,0.21547,0.127605,0.297746,OK,protein_coding
KB-1183D5.11.1,0.00766451,0.0,0.20954,OK,processed_transcript
AP000974.1,1.66502,1.36939,1.90003,OK,protein_coding
AP005901.1.1,0.103248,0.029992,0.18051,OK,pseudogene
PI4KAP1,31.9079,30.255,33.1512,OK,pseudogene
AP005482.1.1,3.18691,1.59306,4.77918,OK,protein_coding
EFCAB8,0.345652,0.14885,0.55084,OK,protein_coding
EFCAB8,0.50531,0.30945,0.702758,OK,protein_coding
EFCAB8,0.259528,0.0,0.405887,OK,protein_coding
LINC00189,0.302723,0.104424,0.666507,OK,processed_transcript
BCRP7,0.833327,0.483798,1.2095,OK,pseudogene
RP11-764K9.4.1,6.25595,4.41801,5.73464,OK,pseudogene
ANKRD20A11P,0.0086947,0.0,0.121456,OK,pseudogene
AP003041.1,4.93916,0.925116,2.41558,OK,pseudogene
AL136219.1,2.72403,2.30381,2.97655,OK,protein_coding
GRK6P1,0.072419,0.0181046,0.135785,OK,pseudogene
ESRRAP1,0.0345713,0.0,0.0650108,OK,pseudogene
BCORP1,0.0226469,0.0,0.0646263,OK,processed_transcript
ASS1P6,0.00220907,0.0,0.0331112,OK,pseudogene
RP5-836E8.1.1,0.0640598,0.0,0.129712,OK,pseudogene
C20orf202,0.428796,0.280207,0.560414,OK,protein_coding
ZNF962P,0.0321123,0.00867501,0.05205,OK,pseudogene
RP11-438D8.3.1,0.00427261,0.0,0.032198,OK,pseudogene
HMX1,1.03384,0.818353,1.24908,OK,protein_coding
AC174470.1,1.23811,1.06298,1.41731,OK,protein_coding
GUSBP9,20.0033,15.2306,18.2073,OK,pseudogene
GCGR,0.0738373,0.0332027,0.112889,OK,protein_coding
AC114730.8.1,0.0,0.0,0.0577108,OK,antisense
RSC1A1,0.35926400000000003,0.198399,0.51253,LOWDATA,protein_coding
CELA2B,0.115963,0.0,0.25548,OK,protein_coding
TMEM242,10.3539,9.66932,11.0814,OK,protein_coding
TMEM167B,26.0115,24.5178,27.5213,OK,protein_coding
RP13-996F3.5.1,3.553,3.06902,4.0392,OK,protein_coding
AC103810.2,7.80448,6.94079,7.95954,OK,protein_coding
RP1-85F18.4.1,0.203529,0.02948,0.35376,OK,pseudogene
FAM72D,0.449388,0.335798,0.557767,OK,protein_coding
CFL1P6,0.0472674,0.0,0.0827111,OK,pseudogene
TNFRSF25,45.685,43.3915,48.2226,OK,protein_coding
SLC35E2,14.7718,13.3724,16.1752,OK,protein_coding
AL645728.2,0.000127835,0.0,0.0138092,OK,pseudogene
RP11-488L18.3.1,0.0558354,0.0163111,0.089711,OK,pseudogene
RP11-551G24.2.1,0.0199399,0.0,0.0553199,OK,pseudogene
RP11-371I1.2.1,28.7071,24.0938,26.7256,OK,processed_transcript
ZC3H11B,2.22454,2.00627,2.44521,OK,pseudogene
KRT18P12,0.0127698,0.0,0.0510791,OK,pseudogene
FMO9P,0.0454459,0.0,0.0956528,OK,pseudogene
RP11-7G12.2.1,1.65106,1.30733,1.8607,OK,pseudogene
SDHAP2,14.3324,13.4611,15.3037,OK,pseudogene
RP11-466F5.5.1,0.083193,0.0224009,0.134406,OK,processed_transcript
RP11-122G18.7.1,0.253601,0.107849,0.385174,OK,pseudogene
RP11-800A3.2.1,2.65478,0.415871,1.50753,OK,antisense
TSTD1,11.0071,9.6538,12.3792,OK,protein_coding
AL138795.1,1.62501,0.385465,1.28488,OK,protein_coding
RP6-74O6.2.1,0.0758108,0.03724,0.11172,OK,processed_transcript
PDZK1P1,0.142276,0.0657011,0.218406,OK,pseudogene
WI2-1896O14.1.1,4.22354,1.48119,2.92626,OK,pseudogene
RP11-495P10.2.1,20.0058,14.6493,25.485,OK,processed_transcript
NBPF7,0.656854,0.51057,0.806438,OK,pseudogene
RP11-426L16.8.1,0.836572,0.458565,1.0307,OK,processed_transcript
RP4-773A18.2.1,0.0130387,0.0,0.0326613,OK,pseudogene
RP11-364B6.1.1,0.206807,0.106972,0.307546,OK,processed_transcript
RP5-837M10.1.1,0.0336256,0.0,0.0836595,OK,pseudogene
FEN1P1,0.0,0.0,0.02379,OK,pseudogene
ST13P20,0.0212503,0.0,0.0641836,OK,pseudogene
RP3-422G23.2.1,0.128268,0.0419931,0.209965,OK,pseudogene
CYB5RL,1.77085,1.4545,2.07178,OK,protein_coding
ZNF859P,0.0116106,0.0,0.0346382,OK,pseudogene
SKINTL,0.46579,0.190043,0.633477,OK,lincRNA
RP4-635E8.1.1,0.0474305,0.0,0.0828789,OK,pseudogene
RP11-334L9.1.1,1.09269,0.842894,1.27136,OK,pseudogene
ZBTB8B,0.0626968,0.0339814,0.0883517,OK,protein_coding
RP11-439L8.2.1,0.435081,0.255879,0.581544,OK,pseudogene
SEPW1P,0.912881,0.0551407,0.77197,OK,pseudogene
AL353354.1,0.0,0.0,0.41272,OK,protein_coding
CROCCP2,15.9876,14.9142,16.4002,OK,processed_transcript
C1orf167,0.337698,0.127786,0.550914,OK,protein_coding
TTC34,0.174494,0.106025,0.245252,OK,protein_coding
MMP23A,22.8744,21.5499,24.361,OK,pseudogene
ATAD3C,2.98834,2.32447,3.65497,OK,protein_coding
AL731568.1,88.8948,0.0,1.31804,OK,miRNA
BX284613.1,56.6001,0.0,1.01424,OK,miRNA
BX119917.1,26.5412,0.0,1.20681,OK,miRNA
AC013731.1,115.424,0.0,1.23816,OK,miRNA
hsa-mir-220b,0.0,0.0,0.313098,OK,miRNA
AC009226.1,240.675,0.148041,2.07257,OK,miRNA
AC136188.1,45.085,0.0,1.14865,OK,miRNA
AC079089.1,11.7134,0.0,0.961395,OK,miRNA
AP002884.1,53.9932,0.0,1.00356,OK,miRNA
AL021917.1,63.483,0.0,1.23816,OK,miRNA
AC092756.1,195.613,0.0,1.51331,OK,miRNA
AC117372.1,0.0,0.0,0.286732,LOWDATA,miRNA
MIR935,0.0,0.0,0.299335,LOWDATA,miRNA
AC092047.1,107.986,0.0,1.29029,OK,miRNA
AL139429.1,129.497,0.0,1.34701,OK,miRNA
MIR922,0.0,0.0,0.33629,LOWDATA,miRNA
AC019201.1,3.37928,0.0,1.05931,OK,miRNA
AC002066.1,54.0686,0.0,0.756653,OK,miRNA
MIR936,0.0,0.0,0.277954,OK,miRNA
MIR937,0.0,0.0,0.316739,OK,miRNA
MIR940,0.0,0.0,0.289782,LOWDATA,miRNA
MIR943,0.0,0.0,0.289782,LOWDATA,miRNA
AL713999.1,70.5008,0.0,1.07122,OK,miRNA
AP001572.1,22.5286,0.0,1.05931,OK,miRNA
AC017083.1,172.344,0.0,1.81597,OK,miRNA
AC046130.1,0.0,0.0,0.286732,LOWDATA,miRNA
AC011407.1,23.7576,0.0,1.03629,OK,miRNA
AC025284.1,57.8522,0.0,0.732245,OK,miRNA
MIR939,6.6513e-41,0.0,0.332189,LOWDATA,miRNA
AL136373.1,290.29,0.149668,2.39468,OK,miRNA
AL590618.1,40.1515,0.0,1.25445,OK,miRNA
AC109357.1,61.9764,0.0,1.03629,OK,miRNA
AC131160.1,106.165,0.0,1.37922,OK,miRNA
AL132819.1,10.5751,0.0,1.07122,OK,miRNA
AL391056.1,76.5944,0.0,1.09584,OK,miRNA
AC048346.1,74.079,0.0,1.31804,OK,miRNA
AC009234.1,64.7487,0.0,1.04767,OK,miRNA
AC008069.1,181.843,0.164093,1.96912,OK,miRNA
AC018607.1,92.9645,0.0,1.33237,OK,miRNA
RP11-490H24.5.1,14.0053,12.6864,15.3372,OK,pseudogene
RP3-354N19.3.1,0.108755,0.0234016,0.187213,OK,pseudogene
HIST1H1PS1,1.3011,0.0661153,0.793384,OK,pseudogene
RP11-360O19.1.1,0.0,0.0,0.0393635,OK,pseudogene
RP1-182O16.2.1,0.110496,0.0287944,0.187164,OK,pseudogene
RP3-405J24.1.1,0.168805,0.0,0.377329,OK,pseudogene
AC004066.2.1,0.0343031,0.0,0.0849112,OK,pseudogene
RPSAP43,0.0991707,0.0,0.227743,OK,pseudogene
RP1-91J24.1.1,0.0354055,0.0,0.0691358,OK,pseudogene
RP3-393E18.1.1,0.12008,0.0,0.226524,OK,pseudogene
IFI30,3.76144,2.67908,3.82726,OK,protein_coding
AC011718.1.1,0.141889,0.0545882,0.218353,OK,pseudogene
RP11-471B18.1.1,0.0543462,0.0,0.0896037,OK,pseudogene
IGSF23,0.0174041,0.0,0.132582,OK,protein_coding
RP3-406A7.5.1,0.0185192,0.0,0.0474556,OK,pseudogene
RP11-550C4.4.1,0.0163264,0.0,0.0989329,OK,pseudogene
RP11-244K5.4.1,0.0,0.0,0.0781862,OK,processed_transcript
GAPDHP72,0.0931266,0.0269698,0.161819,OK,pseudogene
GAGE12E,0.0208852,0.0,0.0523837,OK,protein_coding
RP3-406P24.1.1,0.0818926,0.0262423,0.144333,OK,pseudogene
RP1-15D7.1.1,0.204348,0.0,0.361587,OK,pseudogene
RP11-278J20.2.1,0.0762974,0.0280627,0.121605,OK,pseudogene
MTND4P13,0.0055598,0.0,0.0399406,OK,pseudogene
RP3-522P13.1.1,0.0,0.0,0.0565135,OK,pseudogene
ANXA2P3,0.0608863,0.0,0.121605,OK,pseudogene
RP1-190J20.2.1,0.0274083,0.0,0.0783646,OK,pseudogene
RP1-152L7.5.1,1.41516,0.499808,1.46819,OK,pseudogene
RP1-290I10.2.1,0.0414981,0.0,0.105743,OK,pseudogene
RP11-390P2.2.1,0.058681,0.0,0.109249,OK,pseudogene
RP11-57K17.1.1,0.0528908,0.0215844,0.0809415,OK,pseudogene
RP1-244F1.2.1,0.0146843,0.0,0.0386194,OK,pseudogene
RP1-40E16.8.1,4.31259,3.70947,4.91864,OK,pseudogene
BX005214.1.1,2.28296,1.34677,3.2223,OK,pseudogene
RBMXP1,0.0726249,0.0114356,0.125791,OK,pseudogene
RP11-472M19.3.1,0.236732,0.0490802,0.417182,OK,pseudogene
LY86-AS1,0.00785199,0.0,0.059264,OK,processed_transcript
RPS2P55,14.018,12.5885,15.4735,OK,pseudogene
AC114776.1.1,0.18559,0.0,0.351932,OK,pseudogene
AC009403.2.1,4.22503,2.61734,5.83114,OK,protein_coding
AL022393.7.1,0.823353,0.307633,0.950866,OK,pseudogene
RP11-350J20.9.1,0.159048,0.0938862,0.219068,OK,pseudogene
RP1-97D16.1.1,0.0158964,0.0,0.0354681,OK,pseudogene
